,Sum_AEG_Sum_Cer,Sum_AEG_Sum_DG,Sum_AEG_Sum_DGDG,Sum_AEG_Sum_FA,Sum_AEG_Sum_GalCer,Sum_AEG_Sum_LPC,Sum_AEG_Sum_LPE,Sum_AEG_Sum_MG,Sum_AEG_Sum_MGDG,Sum_AEG_Sum_PA,Sum_AEG_Sum_PC,Sum_AEG_Sum_PE,Sum_AEG_Sum_PG,Sum_AEG_Sum_PS,Sum_AEG_Sum_SM,Sum_AEG_Sum_SQDG,Sum_AEG_Sum_TG,Sum_Cer_Sum_DG,Sum_Cer_Sum_DGDG,Sum_Cer_Sum_FA,Sum_Cer_Sum_GalCer,Sum_Cer_Sum_LPC,Sum_Cer_Sum_LPE,Sum_Cer_Sum_MG,Sum_Cer_Sum_MGDG,Sum_Cer_Sum_PA,Sum_Cer_Sum_PC,Sum_Cer_Sum_PE,Sum_Cer_Sum_PG,Sum_Cer_Sum_PS,Sum_Cer_Sum_SM,Sum_Cer_Sum_SQDG,Sum_Cer_Sum_TG,Sum_DG_Sum_DGDG,Sum_DG_Sum_FA,Sum_DG_Sum_GalCer,Sum_DG_Sum_LPC,Sum_DG_Sum_LPE,Sum_DG_Sum_MG,Sum_DG_Sum_MGDG,Sum_DG_Sum_PA,Sum_DG_Sum_PC,Sum_DG_Sum_PE,Sum_DG_Sum_PG,Sum_DG_Sum_PS,Sum_DG_Sum_SM,Sum_DG_Sum_SQDG,Sum_DG_Sum_TG,Sum_DGDG_Sum_FA,Sum_DGDG_Sum_GalCer,Sum_DGDG_Sum_LPC,Sum_DGDG_Sum_LPE,Sum_DGDG_Sum_MG,Sum_DGDG_Sum_MGDG,Sum_DGDG_Sum_PA,Sum_DGDG_Sum_PC,Sum_DGDG_Sum_PE,Sum_DGDG_Sum_PG,Sum_DGDG_Sum_PS,Sum_DGDG_Sum_SM,Sum_DGDG_Sum_SQDG,Sum_DGDG_Sum_TG,Sum_FA_Sum_GalCer,Sum_FA_Sum_LPC,Sum_FA_Sum_LPE,Sum_FA_Sum_MG,Sum_FA_Sum_MGDG,Sum_FA_Sum_PA,Sum_FA_Sum_PC,Sum_FA_Sum_PE,Sum_FA_Sum_PG,Sum_FA_Sum_PS,Sum_FA_Sum_SM,Sum_FA_Sum_SQDG,Sum_FA_Sum_TG,Sum_GalCer_Sum_LPC,Sum_GalCer_Sum_LPE,Sum_GalCer_Sum_MG,Sum_GalCer_Sum_MGDG,Sum_GalCer_Sum_PA,Sum_GalCer_Sum_PC,Sum_GalCer_Sum_PE,Sum_GalCer_Sum_PG,Sum_GalCer_Sum_PS,Sum_GalCer_Sum_SM,Sum_GalCer_Sum_SQDG,Sum_GalCer_Sum_TG,Sum_LPC_Sum_LPE,Sum_LPC_Sum_MG,Sum_LPC_Sum_MGDG,Sum_LPC_Sum_PA,Sum_LPC_Sum_PC,Sum_LPC_Sum_PE,Sum_LPC_Sum_PG,Sum_LPC_Sum_PS,Sum_LPC_Sum_SM,Sum_LPC_Sum_SQDG,Sum_LPC_Sum_TG,Sum_LPE_Sum_MG,Sum_LPE_Sum_MGDG,Sum_LPE_Sum_PA,Sum_LPE_Sum_PC,Sum_LPE_Sum_PE,Sum_LPE_Sum_PG,Sum_LPE_Sum_PS,Sum_LPE_Sum_SM,Sum_LPE_Sum_SQDG,Sum_LPE_Sum_TG,Sum_MG_Sum_MGDG,Sum_MG_Sum_PA,Sum_MG_Sum_PC,Sum_MG_Sum_PE,Sum_MG_Sum_PG,Sum_MG_Sum_PS,Sum_MG_Sum_SM,Sum_MG_Sum_SQDG,Sum_MG_Sum_TG,Sum_MGDG_Sum_PA,Sum_MGDG_Sum_PC,Sum_MGDG_Sum_PE,Sum_MGDG_Sum_PG,Sum_MGDG_Sum_PS,Sum_MGDG_Sum_SM,Sum_MGDG_Sum_SQDG,Sum_MGDG_Sum_TG,Sum_PA_Sum_PC,Sum_PA_Sum_PE,Sum_PA_Sum_PG,Sum_PA_Sum_PS,Sum_PA_Sum_SM,Sum_PA_Sum_SQDG,Sum_PA_Sum_TG,Sum_PC_Sum_PE,Sum_PC_Sum_PG,Sum_PC_Sum_PS,Sum_PC_Sum_SM,Sum_PC_Sum_SQDG,Sum_PC_Sum_TG,Sum_PE_Sum_PG,Sum_PE_Sum_PS,Sum_PE_Sum_SM,Sum_PE_Sum_SQDG,Sum_PE_Sum_TG,Sum_PG_Sum_PS,Sum_PG_Sum_SM,Sum_PG_Sum_SQDG,Sum_PG_Sum_TG,Sum_PS_Sum_SM,Sum_PS_Sum_SQDG,Sum_PS_Sum_TG,Sum_SM_Sum_SQDG,Sum_SM_Sum_TG,Sum_SQDG_Sum_TG,Sum_AEG,Sum_Cer,Sum_DG,Sum_DGDG,Sum_FA,Sum_GalCer,Sum_LPC,Sum_LPE,Sum_MG,Sum_MGDG,Sum_PA,Sum_PC,Sum_PE,Sum_PG,Sum_PS,Sum_SM,Sum_SQDG,Sum_TG
PI656048,-13.88813227,-0.112932435,59.17351686,-4.109360934,17.14189902,1.520066374,30.57713688,-1.817114866,-0.071348446,-4.45947089,0.049378542,0.080853759,-2.384815512,-4.793717046,-31.68096756,0.143563457,0.045527509,0.008131578,-4.260725323,0.295890106,-1.234283969,-0.109450741,-2.201673795,0.130839398,0.005137368,0.321099396,-0.003555449,-0.005821788,0.171716071,0.345166431,2.281153933,-0.010337132,-0.003278159,-523.9727365,36.38778305,-151.7889795,-13.45996283,-270.7560229,16.09028327,0.631779932,39.48795491,-0.437239685,-0.715948075,21.1171885,42.44765517,280.5302802,-1.27123317,-0.403139355,-0.069445947,0.289688697,0.025688289,0.516736853,-0.030708245,-0.00120575,-0.075362614,0.00083447,0.001366384,-0.040302075,-0.08101119,-0.535390986,0.002426144,0.00076939,-4.171426968,-0.369903349,-7.440849654,0.442189161,0.017362419,1.085198152,-0.012016112,-0.019675507,0.58033732,1.166535898,7.709463361,-0.034935714,-0.011078975,0.088675495,1.783766014,-0.106004292,-0.004162225,-0.260150342,0.002880576,0.004716733,-0.139122014,-0.279649124,-1.848159735,0.008375003,0.00265592,20.11565904,-1.195418106,-0.046937717,-2.933734321,0.032484465,0.05319094,-1.568889065,-3.153623506,-20.84183172,0.094445519,0.029951001,-0.05942724,-0.002333392,-0.145843311,0.001614884,0.002644255,-0.077993421,-0.156774556,-1.03609987,0.004695124,0.00148894,0.039264687,2.454149143,-0.027174145,-0.044495679,1.31241869,2.638092471,17.43476329,-0.079006264,-0.025054833,62.50270532,-0.692075932,-1.133223831,33.42491181,67.18740661,444.0316415,-2.012145537,-0.638100919,-0.011072736,-0.018130797,0.534775441,1.074951976,7.104198758,-0.032192935,-0.010209173,1.637427022,-48.2965962,-97.08097557,-641.5938212,2.907405741,0.922009984,-29.49541907,-59.28873427,-391.8304833,1.77559409,0.563084627,2.010099742,13.28445215,-0.060198978,-0.019090579,6.608852223,-0.029948254,-0.009497329,-0.004531536,-0.001437062,0.317124635,-101294.7013,7293.615823,896949.5923,-1711.824929,24649.74552,-5909.187842,-66638.34096,-3312.759519,55744.79809,1419718.397,22714.51116,-2051391.087,-1252813.75,42474.85844,21130.7218,3197.336101,-705574.4087,-2224912.009
PI656049,19.63096961,0.069277519,0.081044022,40.25621506,4.194729758,8.853692048,1031.203227,0.832476718,0.032569805,24.58082991,0.037753192,0.11900951,2.629478124,5.271862152,24.66476176,0.861487073,0.067146404,0.003528991,0.004128376,2.050648331,0.213679194,0.451006355,52.52940879,0.042406296,0.001659103,1.252145483,0.001923145,0.006062335,0.133945402,0.268548231,1.256420964,0.043884082,0.003420432,1.169845912,581.0862702,60.54965342,127.8003628,14885.10622,12.01654925,0.470135264,354.8168339,0.544955893,1.717866234,37.95572022,76.09773325,356.0283647,12.43530495,0.969237999,496.7203495,51.75865711,109.2454669,12723.98875,10.27190772,0.401877939,303.3021959,0.465835618,1.468455133,32.4450595,65.0493646,304.3378287,10.62986571,0.828517661,0.104200799,0.219933544,25.61600056,0.020679458,0.000809063,0.610609564,0.000937823,0.002956302,0.065318563,0.13095772,0.612694505,0.021400101,0.001667976,2.110670426,245.8330541,0.198457771,0.007764458,5.859931707,0.009000149,0.028371198,0.626852807,1.256782309,5.879940588,0.205373677,0.016007325,116.471549,0.09402594,0.003678669,2.776336672,0.004264119,0.013441795,0.296992273,0.595442232,2.785816542,0.097302579,0.007584,0.000807287,3.16E-05,0.023837037,3.66E-05,0.000115408,0.002549913,0.005112341,0.02391843,0.000835419,6.51E-05,0.039123983,29.52734821,0.045350448,0.142958365,3.158620618,6.332744257,29.62817006,1.034848249,0.080658597,754.7122307,1.159147026,3.653982939,80.73361672,161.8634871,757.2892142,26.45048329,2.061615183,0.001535879,0.004841558,0.106972715,0.21447047,1.003414525,0.035047111,0.002731657,3.152303251,69.64916001,139.6401694,653.3159271,22.81892002,1.778562284,22.09468902,44.29782234,207.2503421,7.238808645,0.564210402,2.004908162,9.380097721,0.327626636,0.025536019,4.678567278,0.163412291,0.012736753,0.034927849,0.002722362,0.077942439,-517163.712,-26344.27755,-7465101.527,-6381269.064,-12846.80418,-123288.9225,-58412.20919,-501.5148307,-621235.0461,-15878624.93,-21039.31046,-13698542.61,-4345566.248,-196679.2221,-98098.8685,-20967.71568,-600315.1156,-7702031.429
PI656050,43.02918591,0.01598175,0.019841588,9.621705093,-4.56321372,4.847560962,67.38041839,0.184822163,0.006544006,5.445183831,-0.007998,-0.022251985,1.235534512,-1.974378015,3.316279924,0.211527598,0.066671277,0.000371417,0.000461119,0.223608811,-0.106049269,0.11265751,1.565923616,0.004295274,0.000152083,0.12654629,-0.000185874,-0.000517137,0.028713871,-0.045884624,0.077070478,0.00491591,0.001549443,1.241515377,602.043277,-285.5265377,303.3185344,4216.085143,11.5645761,0.409467453,340.7126165,-0.500445827,-1.392337207,77.30908807,-123.5395388,207.5041808,13.23557176,4.171713224,484.9261541,-229.9822805,244.3131515,3395.918585,9.314887528,0.329812631,274.4328607,-0.403092733,-1.121482047,62.26994003,-99.50705495,167.1378258,10.66081984,3.360178457,-0.47426248,0.503815167,7.002960259,0.019208878,0.00068013,0.565927118,-0.000831246,-0.002312686,0.128411181,-0.205200429,0.344666553,0.021984419,0.006929258,-1.062312936,-14.76600101,-0.040502631,-0.001434078,-1.193278283,0.001752712,0.004876385,-0.270759729,0.432672703,-0.726742188,-0.046354962,-0.014610597,13.89985993,0.038126836,0.001349959,1.123283209,-0.001649902,-0.004590347,0.25487756,-0.407293076,0.684113093,0.043635882,0.013753572,0.002742966,9.71E-05,0.080812556,-0.000118699,-0.000330244,0.0183367,-0.029301955,0.049217265,0.003139304,0.000989476,0.035407044,29.46174711,-0.043274031,-0.120396735,6.684991079,-10.68258255,17.94308576,1.144492599,0.360732048,832.0871765,-1.222187072,-3.400361122,188.8039881,-301.7078355,506.7659943,32.32386769,10.18814364,-0.001468821,-0.004086544,0.226904095,-0.362591618,0.609029929,0.038846732,0.012244082,2.78219366,-154.4804331,246.858965,-414.6386475,-26.44756146,-8.335993629,-55.52468734,88.72817464,-149.0329927,-9.506010253,-2.996194603,-1.597995034,2.684085221,0.17120331,0.053961485,-1.679658049,-0.107136322,-0.033768243,0.063784603,0.020104237,0.315189498,-115853.9067,-2692.449422,-7249137.755,-5838943.189,-12040.89146,25388.6655,-23899.42233,-1719.400228,-626839.9024,-17703819.21,-21276.39953,14485359.59,5206452.661,-93768.24816,58678.68557,-34934.89976,-547701.1409,-1737688.419
PI656051,118.1652252,0.149464899,0.111477641,17.01422976,11.44016653,4.441415201,76.31031092,2.207616879,0.063354107,-81.83045424,0.03235796,0.125576659,1.953868268,19.19200419,-95.45037595,0.654376512,0.235750709,0.001264881,0.000943405,0.143986776,0.096815002,0.037586483,0.645793301,0.018682458,0.000536148,-0.692508765,0.000273837,0.001062721,0.016535053,0.162416685,-0.80777044,0.00553781,0.001995094,0.745844957,113.8342839,76.54082396,29.71543973,510.5567352,14.77013595,0.423872808,-547.4894422,0.216492036,0.840174919,13.07242222,128.4047579,-638.6139924,4.378128351,1.577298148,152.6245943,102.6229691,39.84130946,684.5346754,19.80322561,0.568312227,-734.052617,0.290264128,1.126473956,17.52699687,172.1601209,-856.2288809,5.870024746,2.114780203,0.672388153,0.261041214,4.485087599,0.129751209,0.003723595,-4.809530339,0.001901818,0.007380684,0.114837304,1.127997238,-5.610032148,0.038460543,0.013856091,0.388229943,6.670384624,0.192970694,0.005537866,-7.15290761,0.002828452,0.010976821,0.170790195,1.677598323,-8.343442876,0.057199911,0.020607279,17.18153054,0.497052579,0.014264396,-18.42440991,0.007285507,0.028274019,0.439920201,4.321146148,-21.49098241,0.147335136,0.053080088,0.02892947,0.000830217,-1.072338105,0.000424031,0.001645605,0.02560425,0.251499489,-1.250818858,0.008575204,0.003089369,0.028697963,-37.06732586,0.014657417,0.056883357,0.885057678,8.693539339,-43.23683917,0.296417607,0.106789684,-1291.636151,0.510747638,1.982139224,30.84043603,302.932284,-1506.617033,10.32887288,3.721159079,-0.000395427,-0.001534596,-0.023877031,-0.234533761,1.166440744,-0.007996736,-0.002880965,3.880858325,60.38292439,593.1153888,-2949.826724,20.22304579,7.28570981,15.55916741,152.830982,-760.0964728,5.210972445,1.877344958,9.822568131,-48.85200169,0.334913322,0.120658446,-4.973444932,0.034096309,0.012283798,-0.006855672,-0.002469877,0.360267681,1576355.713,13340.2675,10546661.61,14140554.97,92649.25508,137791.3258,354921.9431,20657.17849,714053.1168,24881665.93,-19263.68035,48716164.43,12552935.55,806787.0996,82136.06552,-16514.92409,2408942.992,6686536.48
PI656052,-113.8516045,0.152502639,0.105619408,-21.30203136,305.9183334,-23.30773423,-41.22205727,2.532805963,0.055473612,43.81863066,-0.056749122,-0.201727517,-3.038801737,15.89689699,70.93355259,0.58568015,1.39206271,-0.001339486,-0.000927694,0.18710348,-2.68699185,0.204720297,0.362068303,-0.022246555,-0.000487245,-0.384874951,0.000498448,0.001771846,0.0266909,-0.139628221,-0.62303516,-0.005144242,-0.012226992,0.692574296,-139.6830339,2005.987139,-152.8349562,-270.3038938,16.60827624,0.363755098,287.3303099,-0.37211895,-1.322780495,-19.92622388,104.2401433,465.1299993,3.840459103,9.128122073,-201.6867139,2896.421583,-220.6766221,-390.2886598,23.98049759,0.52522177,414.8729046,-0.537298239,-1.909947428,-28.77124374,150.5111348,671.5958156,5.545194392,13.17998968,-14.36099348,1.094155475,1.935123302,-0.118899739,-0.002604147,-2.057016531,0.002664024,0.009469872,0.142653144,-0.746262022,-3.329896167,-0.027494099,-0.065348825,-0.0761894,-0.134748568,0.008279353,0.000181335,0.143236367,-0.000185504,-0.000659416,-0.009933376,0.051964512,0.231870878,0.001914498,0.004550439,1.768599936,-0.108668047,-0.002380052,-1.880003874,0.002434776,0.00865496,0.130377398,-0.682043858,-3.043348267,-0.025128146,-0.059725355,-0.061442978,-0.001345726,-1.062989903,0.001376669,0.004893679,0.073717857,-0.385640554,-1.720766921,-0.014207931,-0.03376985,0.021902038,17.30042936,-0.022405633,-0.079645863,-1.199776762,6.276397488,28.00591661,0.23123767,0.549612852,789.9004352,-1.022993085,-3.636458992,-54.77922926,286.5668247,1278.689982,10.55781521,25.09414201,-0.001295091,-0.004603693,-0.069349537,0.362788539,1.618798934,0.013366008,0.031768741,3.554724899,53.54799562,-280.1258667,-1249.94978,-10.32051474,-24.53011889,15.06389303,-78.80381033,-351.6305244,-2.903323051,-6.900708096,-5.23130443,-23.34260631,-0.192733913,-0.458095931,4.462100537,0.03684242,0.087568203,0.008256744,0.019624884,2.376830954,505465.6764,-4439.68865,3314471.658,4785727.216,-23728.51996,1652.289585,-21686.60717,-12262.01965,199567.4693,9111821.884,11535.40558,-8907021.967,-2505685.312,-166337.1684,31796.49945,7125.903862,863040.4776,363105.536
PI656053,-15.19838343,-0.161306619,-0.217078538,-45.04070838,-14.91483075,-1.412094946,-48.37355985,-0.855448562,-0.044682069,11.63236358,-0.063378893,-0.291542739,-5.71358773,-13.09854984,-123.7257134,0.532039162,-0.058944304,0.010613406,0.014283002,2.963519679,0.981343234,0.092910865,3.182809545,0.056285497,0.002939922,-0.765368477,0.004170108,0.019182483,0.375933911,0.861838359,8.140715355,-0.0350063,0.003878327,1.345750969,279.2241805,92.4626087,8.754104192,299.8857721,5.303245272,0.277000841,-72.11336823,0.392909438,1.807382374,35.4206652,81.20280466,767.0219267,-3.298309561,0.365417763,207.4857733,68.70707199,6.504995645,222.8389791,3.940733014,0.205833655,-53.5859679,0.291962961,1.343028848,26.32037131,60.34014207,569.9582942,-2.450906325,0.27153446,0.331141123,0.031351526,1.073996427,0.018992787,0.000992037,-0.258263336,0.001407147,0.006472872,0.12685386,0.290815804,2.746975299,-0.011812407,0.00130869,0.094677236,3.243319395,0.057355566,0.002995815,-0.779919248,0.004249387,0.01954717,0.383080963,0.878223163,8.295482222,-0.03567182,0.00395206,34.2565916,0.605801023,0.031642397,-8.237663917,0.044882883,0.206461145,4.04617816,9.275969634,87.61855124,-0.376772939,0.041742451,0.017684218,0.000923688,-0.240469455,0.001310197,0.006026903,0.118113857,0.270779117,2.55771363,-0.010998553,0.001218523,0.052232327,-13.59796965,0.074088491,0.340806861,6.679054689,15.31190818,144.6325575,-0.621941734,0.068904556,-260.3362793,1.41844132,6.524826313,127.8720495,293.1500297,2769.023823,-11.9072186,1.319193697,-0.005448497,-0.02506307,-0.491180291,-1.126043709,-10.63633478,0.045737838,-0.005067268,4.59999735,90.14969296,206.6705373,1952.159588,-8.394579621,0.930030505,19.59777063,44.92840355,424.3827636,-1.824909665,0.202180661,2.292526247,21.65464489,-0.093118228,0.010316513,9.445756583,-0.040618173,0.004500063,-0.00430015,0.000476411,-0.110789408,292236.8654,-19228.15454,-1811685.521,-1346226.429,-6488.283063,-19593.70979,-206952.7026,-6041.252003,-341618.2787,-6540361.095,25122.74168,-4610949.359,-1002380.873,-51147.69899,-22310.62744,-2361.973574,549276.982,-4957847.442
PI656054,29.55704141,0.093477501,0.109639914,16.88787765,24.02941022,3.231612641,119.5077604,1.49752081,0.035180381,-8.88850952,0.038254529,0.089788623,1.076951564,2.038129278,-34.41898926,0.678496903,-0.343097977,0.003162614,0.003709435,0.571365632,0.812984287,0.109334781,4.043292384,0.05066545,0.001190254,-0.300723926,0.001294261,0.003037808,0.036436379,0.068955795,-1.164493725,0.022955508,-0.011607995,1.172901646,180.6624861,257.0608979,34.57102106,1278.46551,16.02012036,0.376351319,-95.08715431,0.409237827,0.960537272,11.5209709,21.80342077,-368.2061358,7.258397995,-3.670380308,154.0303798,219.1666272,29.47478262,1090.002315,13.65853685,0.320872018,-81.07001521,0.348910608,0.818941021,9.82262318,18.58930017,-313.9275462,6.188411464,-3.129316358,1.422879223,0.191356943,7.076541109,0.088674305,0.002083174,-0.526324841,0.002265206,0.00531675,0.063770687,0.120685933,-2.038088502,0.040176564,-0.020316228,0.134485724,4.973395489,0.062320331,0.001464055,-0.369901277,0.001591988,0.003736614,0.044818061,0.084818115,-1.43236929,0.028236103,-0.014278252,36.98084322,0.463397374,0.010886323,-2.750487298,0.011837597,0.027784463,0.333255153,0.630684895,-10.65071625,0.209956136,-0.106169277,0.012530741,0.000294377,-0.074376003,0.000320101,0.00075132,0.009011562,0.017054368,-0.288006311,0.00567743,-0.002870926,0.023492415,-5.93548314,0.02554524,0.059958181,0.719156326,1.361002307,-22.98398061,0.453080116,-0.229110657,-252.6552973,1.08738247,2.552235701,30.61227722,57.93369038,-978.3575011,19.28622974,-9.752537391,-0.004303818,-0.010101651,-0.121162222,-0.22929933,3.872301558,-0.076334159,0.03860017,2.347137066,28.15226294,53.27811692,-899.736319,17.73638095,-8.968819765,11.99429865,22.69919285,-383.3335224,7.556602131,-3.82117427,1.892498554,-31.95964463,0.630016173,-0.318582552,-16.88753978,0.332901799,-0.168339654,-0.019712865,0.009968276,-0.505673609,327083.4331,11066.17637,3499060.535,2983251.448,19367.9419,13611.79613,101213.6879,2736.922121,218416.6196,9297325.027,-36798.45674,8550188.44,3642815.992,303712.2969,160482.1817,-9502.993555,482070.6356,-953323.6997
PI656055,-128.3840248,0.07646683,0.110084126,87.90617313,9.546608268,4.789556151,-1778.925469,1.044007944,0.030323464,74.33135164,0.024104876,0.090503879,2.259556439,42.34021698,-177.8354454,1.046598759,0.786287609,-0.00059561,-0.00085746,-0.684712707,-0.074359783,-0.037306481,13.85628368,-0.008131915,-0.000236193,-0.578976642,-0.000187756,-0.000704947,-0.017599981,-0.329793501,1.385183598,-0.008152095,-0.006124497,1.439632395,1149.598761,124.8463976,62.63573561,-23264.01483,13.65308256,0.396557097,972.0731403,0.315233103,1.183570427,29.54949796,553.7069726,-2325.654734,13.68696411,10.28272792,798.5363246,86.72102547,43.50814544,-16159.69112,9.483728353,0.275457192,675.2231638,0.218967775,0.822133783,20.52572453,384.6169165,-1615.450405,9.507263217,7.142606653,0.108599976,0.054484867,-20.23663874,0.011876389,0.000344953,0.845576016,0.000274211,0.001029551,0.025704184,0.481652374,-2.023014301,0.011905862,0.008944623,0.501702387,-186.3410982,0.109359043,0.00317636,7.786152899,0.002524968,0.009480213,0.236686829,4.435105725,-18.62812848,0.109630429,0.082363033,-371.4176037,0.217975927,0.006331164,15.51946554,0.0050328,0.018896089,0.471767397,8.840112872,-37.12983829,0.218516857,0.164167114,-0.000586876,-1.70E-05,-0.04178441,-1.36E-05,-5.09E-05,-0.00127018,-0.023801007,0.099967901,-0.000588332,-0.000442001,0.029045243,71.19807092,0.023088786,0.086688879,2.164309623,40.5554548,-170.3391688,1.002481605,0.753143319,2451.281665,0.79492488,2.984615423,74.51511574,1396.285622,-5864.615092,34.51448536,25.93000605,0.000324289,0.001217573,0.030398431,0.569614517,-2.392468877,0.014080179,0.010578142,3.75458801,93.73856274,1756.500089,-7377.57144,43.41854964,32.61944205,24.96640444,467.8276509,-1964.94833,11.56413155,8.687888515,18.73828697,-78.70369701,0.463187704,0.347983168,-4.200154323,0.024718786,0.018570703,-0.005885209,-0.004421434,0.751278942,-735808.8735,5731.311777,-9622588.942,-6684059.748,-8370.389101,-77075.42332,-153627.7789,413.6254646,-704792.4086,-24265330.32,-9899.037987,-30525312.43,-8130136.342,-325643.0602,-17378.48613,4137.582763,-703047.7221,-935801.182
PI656056,9.745379618,0.057275173,0.055214153,13.3284217,12.72220003,3.41099891,111.7617905,1.153972768,0.026679527,-3.668873451,0.018803265,0.110144034,1.000581783,10.96271121,31.54791834,0.470461856,2.455982206,0.005877162,0.005665675,1.367665727,1.305459667,0.350011908,11.46818235,0.118412295,0.002737659,-0.376473118,0.001929454,0.01130218,0.102672428,1.124913717,3.237218002,0.048275375,0.252015037,0.964015471,232.7085382,222.1241672,59.55458102,1951.313027,20.14787062,0.465813118,-64.05696013,0.328296962,1.923067699,17.46972967,191.4042455,550.8131513,8.21406265,42.88039813,241.3950245,230.4155627,61.77761957,2024.151153,20.89994531,0.483200874,-66.44806236,0.340551549,1.994851491,18.12183538,198.5489354,571.3737672,8.520675133,44.48102693,0.95451662,0.255919192,8.385223174,0.086579851,0.002001702,-0.27526691,0.001410765,0.008263847,0.075071288,0.822506329,2.3669658,0.035297642,0.184266544,0.268113919,8.784784887,0.090705441,0.002097084,-0.288383569,0.001477988,0.008657625,0.078648487,0.861699327,2.479753366,0.036979599,0.193046973,32.76512056,0.338309334,0.007821617,-1.075600886,0.005512539,0.032290844,0.293339813,3.213929847,9.24887963,0.137924951,0.720018467,0.010325289,0.000238718,-0.032827619,0.000168244,0.000985525,0.008952807,0.098089975,0.282278211,0.004209505,0.021975151,0.02311972,-3.179341446,0.016294375,0.09544769,0.867075732,9.499973921,27.3385293,0.407688872,2.128284369,-137.5164367,0.70478256,4.128410354,37.50373056,410.9035107,1182.476684,17.63381565,92.05493893,-0.005125079,-0.030021214,-0.272721803,-2.988031981,-8.598802537,-0.128230603,-0.669410444,5.857707875,53.21319322,583.0216776,1677.789365,25.02022133,130.6146663,9.084302999,99.53068504,286.4242124,4.271333065,22.29791397,10.956337,31.52957497,0.470188309,2.454554188,2.877747826,0.042914736,0.224030549,0.014912612,0.077849263,5.220364143,-341240.6616,-35015.63561,-5957915.896,-6180311.495,-25602.48087,-26822.45688,-100041.2696,-3053.285564,-295709.4577,-12790356.62,93009.6571,-18147947.09,-3098131.126,-341042.249,-31127.39679,-10816.58251,-725331.1972,-138942.6441
PI656057,-43.81917197,0.375285161,0.340965244,-28.73376425,18.38976361,-2.85191059,5339.047059,-3.372457981,-0.183741227,-20.41055483,0.054381238,0.086336511,6.387980302,5.655702819,-1044.280804,-1.410606653,0.038020476,-0.008564406,-0.007781189,0.655734989,-0.419673919,0.065083626,-121.842719,0.07696307,0.00419317,0.465790518,-0.001241038,-0.001970291,-0.145780489,-0.129069139,23.831596,0.032191541,-0.000867668,0.908549764,-76.56514895,49.00210701,-7.599316166,14226.64047,-8.986387773,-0.489604297,-54.38678892,0.144906444,0.230055756,17.02167036,15.0704142,-2782.632814,-3.758759471,0.101310896,-84.27182749,53.93442271,-8.364226672,15658.62547,-9.890914215,-0.538885503,-59.86110073,0.159492027,0.253212058,18.73498959,16.5873294,-3062.71921,-4.137098067,0.111508362,-0.640005377,0.09925294,-185.8109162,0.117369167,0.00639461,0.710333483,-0.00189259,-0.003004706,-0.222316166,-0.196831253,36.34333443,0.049092303,-0.001323199,-0.155081417,290.3271174,-0.183387783,-0.009991495,-1.109886743,0.002957147,0.004694814,0.347366091,0.307546249,-56.78598298,-0.076706079,0.00206748,-1872.094825,1.182525845,0.064427415,7.156800393,-0.019068353,-0.030273218,-2.23989501,-1.983127675,366.1688438,0.494618119,-0.013331581,-0.000631659,-3.44E-05,-0.003822883,1.02E-05,1.62E-05,0.001196465,0.001059309,-0.195593107,-0.000264206,7.12E-06,0.054482881,6.052130211,-0.016125105,-0.025600471,-1.894161569,-1.677026919,309.6497597,0.418272566,-0.011273818,111.0831528,-0.295966446,-0.469880998,-34.76617847,-30.78080462,5683.432177,7.677137427,-0.206924034,-0.002664368,-0.004229993,-0.312974358,-0.277096966,51.16376365,0.069111627,-0.001862785,1.587615771,117.4666213,104.000994,-19202.96116,-25.93921547,0.699146935,73.98932626,65.50765991,-12095.47141,-16.33847178,0.440375403,0.885366352,-163.475896,-0.22082201,0.005951877,-184.6420926,-0.24941315,0.006722502,0.001350792,-3.64E-05,-0.02695328,263928.2782,-6023.123356,703273.9517,774062.1151,-9185.301163,14351.91249,-92544.37325,49.43359278,-78259.91594,-1436412.949,-12930.97029,4853296.602,3056971.775,41316.38886,46665.86746,-252.7368858,-187102.675,6941740.516
