Chromosome	gene	SNP	pvalue	phenotype	phenotype_number
5	SORBI_3005G170800	SNP_65036614,SNP_65041386,SNP_65041430,SNP_65041437,SNP_65041512,SNP_65041514,SNP_65041624,SNP_65041886,SNP_65041961,SNP_65042025,SNP_65042040,SNP_65042219,SNP_65042299,SNP_65043303,SNP_65043382,SNP_65043390,SNP_65043434,SNP_65046614,SNP_65046631,SNP_65046656,SNP_65046664,SNP_65046665,SNP_65046683,SNP_65046701,SNP_65046727,SNP_65046728,SNP_65046752,SNP_65046757,SNP_65046762,SNP_65046763,SNP_65046764,SNP_65046776,SNP_65046782,SNP_65046794,SNP_65046795,SNP_65046806,SNP_65046839,SNP_65046842,SNP_65046881,SNP_65046883,SNP_65046904,SNP_65046919,SNP_65046920,SNP_65046935,SNP_65046962,SNP_65047746,SNP_65053460,SNP_65053848,SNP_65053861,SNP_65053892,SNP_65053934,SNP_65053955,SNP_65053958,SNP_65053974	5.808249e-07	beta-Carotene	1
5	SORBI_3005G170900	SNP_65041386,SNP_65041430,SNP_65041437,SNP_65041512,SNP_65041514,SNP_65041624,SNP_65041886,SNP_65041961,SNP_65042025,SNP_65042040,SNP_65042219,SNP_65042299,SNP_65043303,SNP_65043382,SNP_65043390,SNP_65043434,SNP_65046614,SNP_65046631,SNP_65046656,SNP_65046664,SNP_65046665,SNP_65046683,SNP_65046701,SNP_65046727,SNP_65046728,SNP_65046752,SNP_65046757,SNP_65046762,SNP_65046763,SNP_65046764,SNP_65046776,SNP_65046782,SNP_65046794,SNP_65046795,SNP_65046806,SNP_65046839,SNP_65046842,SNP_65046881,SNP_65046883,SNP_65046904,SNP_65046919,SNP_65046920,SNP_65046935,SNP_65046962,SNP_65047746,SNP_65053460,SNP_65053848,SNP_65053861,SNP_65053892,SNP_65053934,SNP_65053955,SNP_65053958,SNP_65053974	5.808249e-07	beta-Carotene	1
6	SORBI_3006G044400	SNP_30968433,SNP_30968436,SNP_30968440,SNP_30968449,SNP_30968452,SNP_30968472,SNP_30968482,SNP_30968485,SNP_30968488,SNP_30968491,SNP_30968494,SNP_30968499,SNP_30968502,SNP_30968871,SNP_30968873,SNP_30968902,SNP_30968920,SNP_30968921,SNP_30968922,SNP_30969094,SNP_30985993,SNP_30986097,SNP_30986803,SNP_30986809,SNP_30987148,SNP_30987245,SNP_30987546,SNP_30987603,SNP_30987718,SNP_30991537	5.021274e-06	beta-Carotene	1
7	SORBI_3007G107600	SNP_38871998,SNP_38872028,SNP_38872096,SNP_38872176,SNP_38876627,SNP_38889444,SNP_38889702,SNP_38889757,SNP_38889789	1.385726e-06	beta-Carotene	1
7	SORBI_3007G118025	SNP_51097388,SNP_51097545,SNP_51097547,SNP_51110589,SNP_51110591,SNP_51110601,SNP_51110688,SNP_51110722,SNP_51117244,SNP_51117949,SNP_51118567	2.609944e-13	beta-Carotene	1
7	SORBI_3007G212400	SNP_64127664,SNP_64130282,SNP_64130286,SNP_64130326,SNP_64130342,SNP_64130352,SNP_64130357,SNP_64130379,SNP_64130419	3.763404e-06	beta-Carotene	1
7	SORBI_3007G212500	SNP_64127664,SNP_64130282,SNP_64130286,SNP_64130326,SNP_64130342,SNP_64130352,SNP_64130357,SNP_64130379,SNP_64130419	3.763404e-06	beta-Carotene	1
7	SORBI_3007G212600	SNP_64127664,SNP_64130282,SNP_64130286,SNP_64130326,SNP_64130342,SNP_64130352,SNP_64130357,SNP_64130379,SNP_64130419,SNP_64138857,SNP_64138968,SNP_64139212	3.763404e-06	beta-Carotene	1
7	SORBI_3007G212700	SNP_64127664,SNP_64130282,SNP_64130286,SNP_64130326,SNP_64130342,SNP_64130352,SNP_64130357,SNP_64130379,SNP_64130419,SNP_64138857,SNP_64138968,SNP_64139212,SNP_64140861,SNP_64140932,SNP_64141109,SNP_64141539,SNP_64142010,SNP_64143213	3.763404e-06	beta-Carotene	1
7	SORBI_3007G212800	SNP_64127664,SNP_64130282,SNP_64130286,SNP_64130326,SNP_64130342,SNP_64130352,SNP_64130357,SNP_64130379,SNP_64130419,SNP_64138857,SNP_64138968,SNP_64139212,SNP_64140861,SNP_64140932,SNP_64141109,SNP_64141539,SNP_64142010,SNP_64143213	3.763404e-06	beta-Carotene	1
8	SORBI_3008G028700	SNP_2534551,SNP_2537341,SNP_2548303,SNP_2548334,SNP_2548795,SNP_2548833,SNP_2548883,SNP_2549092,SNP_2549614,SNP_2549666,SNP_2563444,SNP_2564954,SNP_2565015,SNP_2565037,SNP_2565981,SNP_2567712,SNP_2567780,SNP_2571335,SNP_2572603,SNP_2573225,SNP_2573253,SNP_2573343,SNP_2574930,SNP_2575775,SNP_2575987,SNP_2576152	8.222089e-06	beta-Carotene	1
8	SORBI_3008G028800	SNP_2563444,SNP_2564954,SNP_2565015,SNP_2565037,SNP_2565981,SNP_2567712,SNP_2567780,SNP_2571335,SNP_2572603,SNP_2573225,SNP_2573253,SNP_2573343,SNP_2574930,SNP_2575775,SNP_2575987,SNP_2576152,SNP_2577547,SNP_2577997,SNP_2578051,SNP_2578790,SNP_2579008,SNP_2579057,SNP_2579630,SNP_2579795,SNP_2580697,SNP_2580980,SNP_2581248,SNP_2584367,SNP_2584950	1.717283e-06	beta-Carotene	1
8	SORBI_3008G028850	SNP_2567712,SNP_2567780,SNP_2571335,SNP_2572603,SNP_2573225,SNP_2573253,SNP_2573343,SNP_2574930,SNP_2575775,SNP_2575987,SNP_2576152,SNP_2577547,SNP_2577997,SNP_2578051,SNP_2578790,SNP_2579008,SNP_2579057,SNP_2579630,SNP_2579795,SNP_2580697,SNP_2580980,SNP_2581248,SNP_2584367,SNP_2584950	1.717283e-06	beta-Carotene	1
8	SORBI_3008G028900	SNP_2575775,SNP_2575987,SNP_2576152,SNP_2577547,SNP_2577997,SNP_2578051,SNP_2578790,SNP_2579008,SNP_2579057,SNP_2579630,SNP_2579795,SNP_2580697,SNP_2580980,SNP_2581248,SNP_2584367,SNP_2584950	1.717283e-06	beta-Carotene	1
9	SORBI_3009G008900	SNP_830028,SNP_830038,SNP_830451,SNP_830510,SNP_830543,SNP_832185,SNP_833098,SNP_833352,SNP_835034,SNP_836024,SNP_838882,SNP_839821,SNP_839825,SNP_845074,SNP_845127,SNP_845150,SNP_845153,SNP_845507,SNP_845529,SNP_845533	8.19456e-06	beta-Carotene	1
9	SORBI_3009G009000	SNP_830028,SNP_830038,SNP_830451,SNP_830510,SNP_830543,SNP_832185,SNP_833098,SNP_833352,SNP_835034,SNP_836024,SNP_838882,SNP_839821,SNP_839825,SNP_845074,SNP_845127,SNP_845150,SNP_845153,SNP_845507,SNP_845529,SNP_845533,SNP_851669,SNP_851733	8.19456e-06	beta-Carotene	1
9	SORBI_3009G009100	SNP_832185,SNP_833098,SNP_833352,SNP_835034,SNP_836024,SNP_838882,SNP_839821,SNP_839825,SNP_845074,SNP_845127,SNP_845150,SNP_845153,SNP_845507,SNP_845529,SNP_845533,SNP_851669,SNP_851733,SNP_855970,SNP_856429	8.19456e-06	beta-Carotene	1
9	SORBI_3009G009200	SNP_845074,SNP_845127,SNP_845150,SNP_845153,SNP_845507,SNP_845529,SNP_845533,SNP_851669,SNP_851733,SNP_855970,SNP_856429,SNP_859948,SNP_860654,SNP_862259,SNP_862983,SNP_864667,SNP_865104,SNP_868896,SNP_871942,SNP_871961,SNP_871967,SNP_873431,SNP_873493,SNP_873838,SNP_873864,SNP_874327,SNP_874401	8.19456e-06	beta-Carotene	1
9	SORBI_3009G048350	SNP_4642566,SNP_4643040,SNP_4644458,SNP_4644647,SNP_4644788,SNP_4644939,SNP_4645137,SNP_4645166,SNP_4645198,SNP_4645230,SNP_4645254,SNP_4645275,SNP_4645353,SNP_4645371,SNP_4645409,SNP_4645434,SNP_4645448,SNP_4645467,SNP_4645468,SNP_4645484,SNP_4645526,SNP_4645530,SNP_4645537,SNP_4645682,SNP_4645691,SNP_4645692,SNP_4645695,SNP_4645703,SNP_4645805,SNP_4646294,SNP_4646316,SNP_4646749,SNP_4646794,SNP_4646797,SNP_4646801,SNP_4646838,SNP_4646840,SNP_4646856,SNP_4646890,SNP_4646891,SNP_4646901,SNP_4646927,SNP_4647348,SNP_4647694,SNP_4648916,SNP_4649230,SNP_4649424,SNP_4649555,SNP_4649646,SNP_4650325,SNP_4651212,SNP_4651344,SNP_4651589,SNP_4651829,SNP_4651866,SNP_4651884,SNP_4652017,SNP_4652452,SNP_4652908,SNP_4652972,SNP_4653116,SNP_4653599,SNP_4654167,SNP_4654508,SNP_4654888,SNP_4657064,SNP_4659301,SNP_4659392,SNP_4660176,SNP_4660407,SNP_4660771,SNP_4662250,SNP_4662401,SNP_4662581,SNP_4662608,SNP_4662617,SNP_4662842,SNP_4662906,SNP_4662909,SNP_4662921,SNP_4663681,SNP_4663696,SNP_4664723,SNP_4665115,SNP_4666322,SNP_4667372,SNP_4667620	3.158614e-07	beta-Carotene	1
9	SORBI_3009G048400	SNP_4644458,SNP_4644647,SNP_4644788,SNP_4644939,SNP_4645137,SNP_4645166,SNP_4645198,SNP_4645230,SNP_4645254,SNP_4645275,SNP_4645353,SNP_4645371,SNP_4645409,SNP_4645434,SNP_4645448,SNP_4645467,SNP_4645468,SNP_4645484,SNP_4645526,SNP_4645530,SNP_4645537,SNP_4645682,SNP_4645691,SNP_4645692,SNP_4645695,SNP_4645703,SNP_4645805,SNP_4646294,SNP_4646316,SNP_4646749,SNP_4646794,SNP_4646797,SNP_4646801,SNP_4646838,SNP_4646840,SNP_4646856,SNP_4646890,SNP_4646891,SNP_4646901,SNP_4646927,SNP_4647348,SNP_4647694,SNP_4648916,SNP_4649230,SNP_4649424,SNP_4649555,SNP_4649646,SNP_4650325,SNP_4651212,SNP_4651344,SNP_4651589,SNP_4651829,SNP_4651866,SNP_4651884,SNP_4652017,SNP_4652452,SNP_4652908,SNP_4652972,SNP_4653116,SNP_4653599,SNP_4654167,SNP_4654508,SNP_4654888,SNP_4657064,SNP_4659301,SNP_4659392,SNP_4660176,SNP_4660407,SNP_4660771,SNP_4662250,SNP_4662401,SNP_4662581,SNP_4662608,SNP_4662617,SNP_4662842,SNP_4662906,SNP_4662909,SNP_4662921,SNP_4663681,SNP_4663696,SNP_4664723,SNP_4665115,SNP_4666322,SNP_4667372,SNP_4667620	3.158614e-07	beta-Carotene	1
9	SORBI_3009G105100	SNP_42770901,SNP_42771619,SNP_42773640,SNP_42774077,SNP_42775691,SNP_42775926,SNP_42779728	6.500462e-06	beta-Carotene	1
9	SORBI_3009G119000	SNP_46608452,SNP_46608471,SNP_46609277,SNP_46609419,SNP_46609472,SNP_46609923,SNP_46609980,SNP_46610042,SNP_46610079,SNP_46610265,SNP_46611768,SNP_46611799,SNP_46611872,SNP_46612054,SNP_46612264,SNP_46612541,SNP_46612542,SNP_46612589,SNP_46613141,SNP_46613509,SNP_46621739,SNP_46621846,SNP_46622910,SNP_46623191,SNP_46624084,SNP_46624085,SNP_46624086,SNP_46624743,SNP_46624749,SNP_46624787,SNP_46624803,SNP_46624807,SNP_46624817,SNP_46624826,SNP_46624857,SNP_46624859,SNP_46624865,SNP_46624866,SNP_46624885,SNP_46625137,SNP_46625139,SNP_46625142,SNP_46626209,SNP_46627090,SNP_46632017,SNP_46633325,SNP_46633442,SNP_46633797,SNP_46634606,SNP_46634712,SNP_46635298,SNP_46635758,SNP_46636178,SNP_46636217,SNP_46636528,SNP_46636578,SNP_46637704,SNP_46637822,SNP_46637976,SNP_46638480,SNP_46638741,SNP_46638794,SNP_46638980,SNP_46639635,SNP_46639686,SNP_46639773,SNP_46639973,SNP_46640104,SNP_46640244,SNP_46641055,SNP_46642253,SNP_46642289,SNP_46642594,SNP_46642801,SNP_46642826,SNP_46643235,SNP_46643986	2.609944e-13	beta-Carotene	1
10	SORBI_3010G005401	SNP_439418,SNP_459580,SNP_459584	9.478255e-06	beta-Carotene	1
10	SORBI_3010G005500	SNP_439418,SNP_459580,SNP_459584	9.478255e-06	beta-Carotene	1
10	SORBI_3010G005600	SNP_459580,SNP_459584	9.478255e-06	beta-Carotene	1
10	SORBI_3010G005700	SNP_459580,SNP_459584	9.478255e-06	beta-Carotene	1
10	SORBI_3010G147000	SNP_41910097,SNP_41910127,SNP_41911494,SNP_41913142,SNP_41913838,SNP_41913963,SNP_41913976,SNP_41914031,SNP_41914419,SNP_41915009,SNP_41916022,SNP_41917329,SNP_41918588,SNP_41921077,SNP_41926161,SNP_41928464,SNP_41929366,SNP_41930348,SNP_41931612,SNP_41932436,SNP_41932674,SNP_41933002,SNP_41933020,SNP_41933070,SNP_41933136,SNP_41933223,SNP_41933288,SNP_41933369,SNP_41934283,SNP_41935046,SNP_41935184,SNP_41936156,SNP_41936350,SNP_41937284,SNP_41937579,SNP_41938074,SNP_41938779,SNP_41938782,SNP_41938784,SNP_41938785,SNP_41938791,SNP_41938799,SNP_41938802,SNP_41938812,SNP_41939762	1.650007e-06	beta-Carotene	1
10	SORBI_3010G175200	SNP_51123844,SNP_51137534,SNP_51138054,SNP_51141358,SNP_51141365,SNP_51141370,SNP_51143315,SNP_51144706,SNP_51144716	6.065811e-06	beta-Carotene	1
10	SORBI_3010G175350	SNP_51138054,SNP_51141358,SNP_51141365,SNP_51141370,SNP_51143315,SNP_51144706,SNP_51144716	6.065811e-06	beta-Carotene	1
10	SORBI_3010G233300	SNP_57592883,SNP_57599437,SNP_57599503,SNP_57599557,SNP_57599643,SNP_57599708,SNP_57599728,SNP_57599730,SNP_57599858,SNP_57599863,SNP_57599906,SNP_57600959,SNP_57603465,SNP_57604142,SNP_57605101,SNP_57605104,SNP_57605177,SNP_57605226,SNP_57605465,SNP_57613220,SNP_57613222,SNP_57613332,SNP_57614005,SNP_57614320,SNP_57614321,SNP_57614341,SNP_57614343,SNP_57614428,SNP_57614434,SNP_57614440,SNP_57614480,SNP_57614492	9.807821e-06	beta-Carotene	1
10	SORBI_3010G233400	SNP_57592883,SNP_57599437,SNP_57599503,SNP_57599557,SNP_57599643,SNP_57599708,SNP_57599728,SNP_57599730,SNP_57599858,SNP_57599863,SNP_57599906,SNP_57600959,SNP_57603465,SNP_57604142,SNP_57605101,SNP_57605104,SNP_57605177,SNP_57605226,SNP_57605465,SNP_57613220,SNP_57613222,SNP_57613332,SNP_57614005,SNP_57614320,SNP_57614321,SNP_57614341,SNP_57614343,SNP_57614428,SNP_57614434,SNP_57614440,SNP_57614480,SNP_57614492,SNP_57614840,SNP_57614879,SNP_57614930,SNP_57615021,SNP_57615412,SNP_57615451,SNP_57615475,SNP_57615509,SNP_57615519,SNP_57615603,SNP_57615642,SNP_57615760,SNP_57615913,SNP_57615947,SNP_57615975,SNP_57616018,SNP_57616104,SNP_57616115,SNP_57616199,SNP_57616251,SNP_57616737,SNP_57616754,SNP_57616975,SNP_57618213,SNP_57618377,SNP_57619611,SNP_57620870,SNP_57620884,SNP_57620887,SNP_57620947	9.807821e-06	beta-Carotene	1
10	SORBI_3010G233450	SNP_57599437,SNP_57599503,SNP_57599557,SNP_57599643,SNP_57599708,SNP_57599728,SNP_57599730,SNP_57599858,SNP_57599863,SNP_57599906,SNP_57600959,SNP_57603465,SNP_57604142,SNP_57605101,SNP_57605104,SNP_57605177,SNP_57605226,SNP_57605465,SNP_57613220,SNP_57613222,SNP_57613332,SNP_57614005,SNP_57614320,SNP_57614321,SNP_57614341,SNP_57614343,SNP_57614428,SNP_57614434,SNP_57614440,SNP_57614480,SNP_57614492,SNP_57614840,SNP_57614879,SNP_57614930,SNP_57615021,SNP_57615412,SNP_57615451,SNP_57615475,SNP_57615509,SNP_57615519,SNP_57615603,SNP_57615642,SNP_57615760,SNP_57615913,SNP_57615947,SNP_57615975,SNP_57616018,SNP_57616104,SNP_57616115,SNP_57616199,SNP_57616251,SNP_57616737,SNP_57616754,SNP_57616975,SNP_57618213,SNP_57618377,SNP_57619611,SNP_57620870,SNP_57620884,SNP_57620887,SNP_57620947	9.807821e-06	beta-Carotene	1
10	SORBI_3010G233500	SNP_57605101,SNP_57605104,SNP_57605177,SNP_57605226,SNP_57605465,SNP_57613220,SNP_57613222,SNP_57613332,SNP_57614005,SNP_57614320,SNP_57614321,SNP_57614341,SNP_57614343,SNP_57614428,SNP_57614434,SNP_57614440,SNP_57614480,SNP_57614492,SNP_57614840,SNP_57614879,SNP_57614930,SNP_57615021,SNP_57615412,SNP_57615451,SNP_57615475,SNP_57615509,SNP_57615519,SNP_57615603,SNP_57615642,SNP_57615760,SNP_57615913,SNP_57615947,SNP_57615975,SNP_57616018,SNP_57616104,SNP_57616115,SNP_57616199,SNP_57616251,SNP_57616737,SNP_57616754,SNP_57616975,SNP_57618213,SNP_57618377,SNP_57619611,SNP_57620870,SNP_57620884,SNP_57620887,SNP_57620947	9.807821e-06	beta-Carotene	1
