Chromosome	gene	SNP	pvalue	phenotype	phenotype_number
4	SORBI_3004G103200	SNP_9691166,SNP_9691307,SNP_9692174,SNP_9692178,SNP_9693003,SNP_9693029,SNP_9693800,SNP_9693863,SNP_9693895,SNP_9693937,SNP_9693982,SNP_9693983,SNP_9694067,SNP_9694228,SNP_9694352,SNP_9694406,SNP_9694494,SNP_9694507,SNP_9694508,SNP_9694512,SNP_9694523,SNP_9694604,SNP_9694641,SNP_9694693,SNP_9694695,SNP_9694978,SNP_9695085,SNP_9695435,SNP_9695907,SNP_9695939,SNP_9696373,SNP_9696570,SNP_9696595,SNP_9696638,SNP_9696656,SNP_9696824,SNP_9696861,SNP_9697028,SNP_9697037,SNP_9697356,SNP_9697418,SNP_9698024,SNP_9698063,SNP_9698228,SNP_9698455,SNP_9698750,SNP_9699074,SNP_9699471,SNP_9700616,SNP_9700673,SNP_9700677,SNP_9700930,SNP_9700940,SNP_9700941,SNP_9700946,SNP_9700949,SNP_9701591,SNP_9701655,SNP_9701786,SNP_9701929,SNP_9702066,SNP_9702173,SNP_9702299,SNP_9703648,SNP_9703800,SNP_9703856,SNP_9704842,SNP_9704856,SNP_9706489,SNP_9706492,SNP_9706502,SNP_9706611,SNP_9706648,SNP_9706677,SNP_9708397,SNP_9708453,SNP_9708458,SNP_9708471,SNP_9708485,SNP_9708509,SNP_9708624,SNP_9708631,SNP_9708690,SNP_9708781,SNP_9708782,SNP_9708906,SNP_9709124,SNP_9709133,SNP_9709153,SNP_9709704,SNP_9709766,SNP_9709964,SNP_9710035,SNP_9710348,SNP_9710353,SNP_9710395,SNP_9710473,SNP_9710556,SNP_9710626,SNP_9710972,SNP_9710973,SNP_9711041,SNP_9711078,SNP_9711152,SNP_9711199,SNP_9711201,SNP_9711209,SNP_9711210,SNP_9711211,SNP_9711221,SNP_9711243,SNP_9711245,SNP_9711248,SNP_9711324,SNP_9711340,SNP_9711530,SNP_9711549,SNP_9711636,SNP_9711760,SNP_9711770,SNP_9711771,SNP_9711878,SNP_9711912,SNP_9711993,SNP_9711994,SNP_9712021,SNP_9712062,SNP_9712164,SNP_9712202,SNP_9712267,SNP_9712313,SNP_9712386,SNP_9712480,SNP_9712579,SNP_9712609,SNP_9712647,SNP_9712667,SNP_9712878,SNP_9712908,SNP_9713028,SNP_9713043,SNP_9713056,SNP_9713159,SNP_9713177,SNP_9713319,SNP_9713333,SNP_9713362,SNP_9713370,SNP_9713602,SNP_9713837,SNP_9713841,SNP_9713850,SNP_9713854,SNP_9713882,SNP_9713941,SNP_9713944,SNP_9714022,SNP_9714034,SNP_9714064,SNP_9714128,SNP_9714179,SNP_9714184,SNP_9714194,SNP_9714208,SNP_9714215,SNP_9714216,SNP_9714230,SNP_9714269,SNP_9714293,SNP_9714345,SNP_9714346,SNP_9714352,SNP_9714358,SNP_9714377,SNP_9714482,SNP_9714520,SNP_9714524,SNP_9714571,SNP_9714582,SNP_9714602,SNP_9714613,SNP_9714631,SNP_9714660,SNP_9714699,SNP_9714731,SNP_9714734,SNP_9714747,SNP_9714761,SNP_9714775,SNP_9714794,SNP_9714795,SNP_9714800,SNP_9715107,SNP_9715114,SNP_9715139,SNP_9715149,SNP_9715154,SNP_9715156,SNP_9715162,SNP_9715166,SNP_9715176,SNP_9715177,SNP_9715196,SNP_9715221,SNP_9715291,SNP_9715292,SNP_9715314,SNP_9715330,SNP_9715354,SNP_9715363,SNP_9715373,SNP_9715376,SNP_9715385,SNP_9715392,SNP_9715417,SNP_9715449,SNP_9715451,SNP_9715461,SNP_9715488,SNP_9715514,SNP_9715532,SNP_9715545,SNP_9715573,SNP_9715575,SNP_9715582,SNP_9715584,SNP_9715589,SNP_9715596,SNP_9715606,SNP_9715617,SNP_9715655,SNP_9715666,SNP_9715671,SNP_9715692,SNP_9715694,SNP_9715702,SNP_9715717,SNP_9715731,SNP_9715766,SNP_9715772,SNP_9715786,SNP_9715803,SNP_9715804,SNP_9715808,SNP_9715825,SNP_9715855,SNP_9715859,SNP_9715866,SNP_9715881,SNP_9715899,SNP_9715926,SNP_9715927,SNP_9715933,SNP_9715940,SNP_9715958,SNP_9715960,SNP_9715962,SNP_9715967,SNP_9715989,SNP_9716005,SNP_9716007,SNP_9716015,SNP_9716017,SNP_9716026,SNP_9716027,SNP_9716042,SNP_9716051,SNP_9716063,SNP_9716071,SNP_9716079,SNP_9716080,SNP_9716086,SNP_9716087,SNP_9716100,SNP_9716103,SNP_9716108,SNP_9716116,SNP_9716118,SNP_9716121,SNP_9716122,SNP_9716231,SNP_9716313,SNP_9716332,SNP_9716334,SNP_9716335,SNP_9716381,SNP_9716402,SNP_9716417,SNP_9716432,SNP_9716526,SNP_9716529,SNP_9716598,SNP_9716603,SNP_9716610,SNP_9716611,SNP_9716616,SNP_9716630,SNP_9716637,SNP_9716676,SNP_9716695,SNP_9716699,SNP_9716739,SNP_9716762	5.812704e-07	gibberellic acid	1
4	SORBI_3004G103300	SNP_9696373,SNP_9696570,SNP_9696595,SNP_9696638,SNP_9696656,SNP_9696824,SNP_9696861,SNP_9697028,SNP_9697037,SNP_9697356,SNP_9697418,SNP_9698024,SNP_9698063,SNP_9698228,SNP_9698455,SNP_9698750,SNP_9699074,SNP_9699471,SNP_9700616,SNP_9700673,SNP_9700677,SNP_9700930,SNP_9700940,SNP_9700941,SNP_9700946,SNP_9700949,SNP_9701591,SNP_9701655,SNP_9701786,SNP_9701929,SNP_9702066,SNP_9702173,SNP_9702299,SNP_9703648,SNP_9703800,SNP_9703856,SNP_9704842,SNP_9704856,SNP_9706489,SNP_9706492,SNP_9706502,SNP_9706611,SNP_9706648,SNP_9706677,SNP_9708397,SNP_9708453,SNP_9708458,SNP_9708471,SNP_9708485,SNP_9708509,SNP_9708624,SNP_9708631,SNP_9708690,SNP_9708781,SNP_9708782,SNP_9708906,SNP_9709124,SNP_9709133,SNP_9709153,SNP_9709704,SNP_9709766,SNP_9709964,SNP_9710035,SNP_9710348,SNP_9710353,SNP_9710395,SNP_9710473,SNP_9710556,SNP_9710626,SNP_9710972,SNP_9710973,SNP_9711041,SNP_9711078,SNP_9711152,SNP_9711199,SNP_9711201,SNP_9711209,SNP_9711210,SNP_9711211,SNP_9711221,SNP_9711243,SNP_9711245,SNP_9711248,SNP_9711324,SNP_9711340,SNP_9711530,SNP_9711549,SNP_9711636,SNP_9711760,SNP_9711770,SNP_9711771,SNP_9711878,SNP_9711912,SNP_9711993,SNP_9711994,SNP_9712021,SNP_9712062,SNP_9712164,SNP_9712202,SNP_9712267,SNP_9712313,SNP_9712386,SNP_9712480,SNP_9712579,SNP_9712609,SNP_9712647,SNP_9712667,SNP_9712878,SNP_9712908,SNP_9713028,SNP_9713043,SNP_9713056,SNP_9713159,SNP_9713177,SNP_9713319,SNP_9713333,SNP_9713362,SNP_9713370,SNP_9713602,SNP_9713837,SNP_9713841,SNP_9713850,SNP_9713854,SNP_9713882,SNP_9713941,SNP_9713944,SNP_9714022,SNP_9714034,SNP_9714064,SNP_9714128,SNP_9714179,SNP_9714184,SNP_9714194,SNP_9714208,SNP_9714215,SNP_9714216,SNP_9714230,SNP_9714269,SNP_9714293,SNP_9714345,SNP_9714346,SNP_9714352,SNP_9714358,SNP_9714377,SNP_9714482,SNP_9714520,SNP_9714524,SNP_9714571,SNP_9714582,SNP_9714602,SNP_9714613,SNP_9714631,SNP_9714660,SNP_9714699,SNP_9714731,SNP_9714734,SNP_9714747,SNP_9714761,SNP_9714775,SNP_9714794,SNP_9714795,SNP_9714800,SNP_9715107,SNP_9715114,SNP_9715139,SNP_9715149,SNP_9715154,SNP_9715156,SNP_9715162,SNP_9715166,SNP_9715176,SNP_9715177,SNP_9715196,SNP_9715221,SNP_9715291,SNP_9715292,SNP_9715314,SNP_9715330,SNP_9715354,SNP_9715363,SNP_9715373,SNP_9715376,SNP_9715385,SNP_9715392,SNP_9715417,SNP_9715449,SNP_9715451,SNP_9715461,SNP_9715488,SNP_9715514,SNP_9715532,SNP_9715545,SNP_9715573,SNP_9715575,SNP_9715582,SNP_9715584,SNP_9715589,SNP_9715596,SNP_9715606,SNP_9715617,SNP_9715655,SNP_9715666,SNP_9715671,SNP_9715692,SNP_9715694,SNP_9715702,SNP_9715717,SNP_9715731,SNP_9715766,SNP_9715772,SNP_9715786,SNP_9715803,SNP_9715804,SNP_9715808,SNP_9715825,SNP_9715855,SNP_9715859,SNP_9715866,SNP_9715881,SNP_9715899,SNP_9715926,SNP_9715927,SNP_9715933,SNP_9715940,SNP_9715958,SNP_9715960,SNP_9715962,SNP_9715967,SNP_9715989,SNP_9716005,SNP_9716007,SNP_9716015,SNP_9716017,SNP_9716026,SNP_9716027,SNP_9716042,SNP_9716051,SNP_9716063,SNP_9716071,SNP_9716079,SNP_9716080,SNP_9716086,SNP_9716087,SNP_9716100,SNP_9716103,SNP_9716108,SNP_9716116,SNP_9716118,SNP_9716121,SNP_9716122,SNP_9716231,SNP_9716313,SNP_9716332,SNP_9716334,SNP_9716335,SNP_9716381,SNP_9716402,SNP_9716417,SNP_9716432,SNP_9716526,SNP_9716529,SNP_9716598,SNP_9716603,SNP_9716610,SNP_9716611,SNP_9716616,SNP_9716630,SNP_9716637,SNP_9716676,SNP_9716695,SNP_9716699,SNP_9716739,SNP_9716762	5.812704e-07	gibberellic acid	1
4	SORBI_3004G111900	SNP_11031574,SNP_11031605,SNP_11031675,SNP_11031699,SNP_11031708,SNP_11031736,SNP_11031742,SNP_11031758,SNP_11031790,SNP_11031818,SNP_11031819,SNP_11031826,SNP_11031828,SNP_11031842,SNP_11032023,SNP_11032046,SNP_11032142,SNP_11032143,SNP_11032159,SNP_11032205,SNP_11032216,SNP_11032269,SNP_11032274,SNP_11032287,SNP_11032289,SNP_11032398,SNP_11032501,SNP_11032516,SNP_11032554,SNP_11032653,SNP_11032658,SNP_11032939,SNP_11033549,SNP_11033697,SNP_11034221,SNP_11036741,SNP_11036808,SNP_11036892,SNP_11037010,SNP_11037038,SNP_11037432,SNP_11037775,SNP_11037781,SNP_11037951,SNP_11038320,SNP_11038576,SNP_11038797,SNP_11038961,SNP_11039368,SNP_11040382,SNP_11040386,SNP_11041074,SNP_11041099,SNP_11041552,SNP_11043230,SNP_11043376,SNP_11043409,SNP_11044001,SNP_11044006,SNP_11044055,SNP_11044429,SNP_11044709,SNP_11044829,SNP_11044868,SNP_11044943,SNP_11045525,SNP_11046070,SNP_11046287,SNP_11046361,SNP_11046804,SNP_11046880,SNP_11049317,SNP_11049354,SNP_11049395,SNP_11049536,SNP_11049763,SNP_11050000,SNP_11050232,SNP_11050645,SNP_11050757,SNP_11050880,SNP_11051110,SNP_11051343,SNP_11051522,SNP_11051958,SNP_11052122,SNP_11052182,SNP_11052589,SNP_11053175,SNP_11053276,SNP_11053633,SNP_11053688,SNP_11053789,SNP_11053856,SNP_11054473,SNP_11054929,SNP_11055136,SNP_11055137,SNP_11055138,SNP_11055291,SNP_11055570,SNP_11056729	9.059244e-06	gibberellic acid	1
4	SORBI_3004G112000	SNP_11044429,SNP_11044709,SNP_11044829,SNP_11044868,SNP_11044943,SNP_11045525,SNP_11046070,SNP_11046287,SNP_11046361,SNP_11046804,SNP_11046880,SNP_11049317,SNP_11049354,SNP_11049395,SNP_11049536,SNP_11049763,SNP_11050000,SNP_11050232,SNP_11050645,SNP_11050757,SNP_11050880,SNP_11051110,SNP_11051343,SNP_11051522,SNP_11051958,SNP_11052122,SNP_11052182,SNP_11052589,SNP_11053175,SNP_11053276,SNP_11053633,SNP_11053688,SNP_11053789,SNP_11053856,SNP_11054473,SNP_11054929,SNP_11055136,SNP_11055137,SNP_11055138,SNP_11055291,SNP_11055570,SNP_11056729,SNP_11057330,SNP_11057873,SNP_11067840	9.059244e-06	gibberellic acid	1
4	SORBI_3004G112900	SNP_11129302,SNP_11129916,SNP_11130225,SNP_11130657,SNP_11130681,SNP_11131538,SNP_11131619,SNP_11131778,SNP_11132636,SNP_11136022,SNP_11136123,SNP_11136536,SNP_11138209,SNP_11139321,SNP_11140299,SNP_11140353,SNP_11141815,SNP_11143852,SNP_11145020,SNP_11145955,SNP_11145997,SNP_11146283,SNP_11146286,SNP_11146296,SNP_11147330,SNP_11147594,SNP_11147602,SNP_11147628,SNP_11147697,SNP_11147835,SNP_11147847,SNP_11147848,SNP_11147858,SNP_11147923,SNP_11147945,SNP_11147962,SNP_11147984,SNP_11148140,SNP_11148151,SNP_11148216,SNP_11148226,SNP_11148565,SNP_11148685,SNP_11151668,SNP_11153544,SNP_11153639,SNP_11153722,SNP_11155269,SNP_11155400,SNP_11155572,SNP_11155679,SNP_11155733,SNP_11156090,SNP_11156608,SNP_11157377,SNP_11157469,SNP_11157478,SNP_11157844	9.827645e-06	gibberellic acid	1
4	SORBI_3004G113000	SNP_11136022,SNP_11136123,SNP_11136536,SNP_11138209,SNP_11139321,SNP_11140299,SNP_11140353,SNP_11141815,SNP_11143852,SNP_11145020,SNP_11145955,SNP_11145997,SNP_11146283,SNP_11146286,SNP_11146296,SNP_11147330,SNP_11147594,SNP_11147602,SNP_11147628,SNP_11147697,SNP_11147835,SNP_11147847,SNP_11147848,SNP_11147858,SNP_11147923,SNP_11147945,SNP_11147962,SNP_11147984,SNP_11148140,SNP_11148151,SNP_11148216,SNP_11148226,SNP_11148565,SNP_11148685,SNP_11151668,SNP_11153544,SNP_11153639,SNP_11153722,SNP_11155269,SNP_11155400,SNP_11155572,SNP_11155679,SNP_11155733,SNP_11156090,SNP_11156608,SNP_11157377,SNP_11157469,SNP_11157478,SNP_11157844,SNP_11160240	9.827645e-06	gibberellic acid	1
4	SORBI_3004G113100	SNP_11138209,SNP_11139321,SNP_11140299,SNP_11140353,SNP_11141815,SNP_11143852,SNP_11145020,SNP_11145955,SNP_11145997,SNP_11146283,SNP_11146286,SNP_11146296,SNP_11147330,SNP_11147594,SNP_11147602,SNP_11147628,SNP_11147697,SNP_11147835,SNP_11147847,SNP_11147848,SNP_11147858,SNP_11147923,SNP_11147945,SNP_11147962,SNP_11147984,SNP_11148140,SNP_11148151,SNP_11148216,SNP_11148226,SNP_11148565,SNP_11148685,SNP_11151668,SNP_11153544,SNP_11153639,SNP_11153722,SNP_11155269,SNP_11155400,SNP_11155572,SNP_11155679,SNP_11155733,SNP_11156090,SNP_11156608,SNP_11157377,SNP_11157469,SNP_11157478,SNP_11157844,SNP_11160240,SNP_11161717,SNP_11162620,SNP_11162860,SNP_11164632,SNP_11164806,SNP_11165050,SNP_11165304,SNP_11165377,SNP_11165384,SNP_11165398,SNP_11165399,SNP_11165400,SNP_11165409,SNP_11165446,SNP_11165462,SNP_11165530,SNP_11165586,SNP_11165869,SNP_11165935,SNP_11166149,SNP_11166250,SNP_11166259,SNP_11166291,SNP_11166501,SNP_11167171,SNP_11167190,SNP_11167228,SNP_11167269,SNP_11167271,SNP_11167303,SNP_11167348,SNP_11167401,SNP_11167686,SNP_11167738,SNP_11167865,SNP_11167905	9.827645e-06	gibberellic acid	1
4	SORBI_3004G113500	SNP_11232098,SNP_11233553,SNP_11234684,SNP_11234847,SNP_11235885,SNP_11237109,SNP_11237480,SNP_11237657,SNP_11237735,SNP_11237750,SNP_11238600,SNP_11239420,SNP_11239814,SNP_11240455,SNP_11240599,SNP_11240653,SNP_11240744,SNP_11240753,SNP_11241003,SNP_11241032,SNP_11241176,SNP_11241224,SNP_11241239,SNP_11241253,SNP_11241336,SNP_11241385,SNP_11241408,SNP_11241424,SNP_11241495,SNP_11241742,SNP_11241822,SNP_11242205,SNP_11243067,SNP_11243136,SNP_11243500,SNP_11244192,SNP_11244548,SNP_11245116,SNP_11245296,SNP_11245366,SNP_11247080,SNP_11247383,SNP_11247650,SNP_11248049,SNP_11248134,SNP_11249093,SNP_11251269,SNP_11251497,SNP_11251575,SNP_11251697,SNP_11251954,SNP_11252253,SNP_11252487,SNP_11252608,SNP_11252748,SNP_11253771,SNP_11253778,SNP_11253791,SNP_11253842,SNP_11253976	3.848912e-06	gibberellic acid	1
4	SORBI_3004G113600	SNP_11233553,SNP_11234684,SNP_11234847,SNP_11235885,SNP_11237109,SNP_11237480,SNP_11237657,SNP_11237735,SNP_11237750,SNP_11238600,SNP_11239420,SNP_11239814,SNP_11240455,SNP_11240599,SNP_11240653,SNP_11240744,SNP_11240753,SNP_11241003,SNP_11241032,SNP_11241176,SNP_11241224,SNP_11241239,SNP_11241253,SNP_11241336,SNP_11241385,SNP_11241408,SNP_11241424,SNP_11241495,SNP_11241742,SNP_11241822,SNP_11242205,SNP_11243067,SNP_11243136,SNP_11243500,SNP_11244192,SNP_11244548,SNP_11245116,SNP_11245296,SNP_11245366,SNP_11247080,SNP_11247383,SNP_11247650,SNP_11248049,SNP_11248134,SNP_11249093,SNP_11251269,SNP_11251497,SNP_11251575,SNP_11251697,SNP_11251954,SNP_11252253,SNP_11252487,SNP_11252608,SNP_11252748,SNP_11253771,SNP_11253778,SNP_11253791,SNP_11253842,SNP_11253976,SNP_11254549,SNP_11255407,SNP_11255421,SNP_11255460,SNP_11255498,SNP_11255895,SNP_11255977,SNP_11256364,SNP_11256409,SNP_11256557,SNP_11256892,SNP_11257135,SNP_11257261,SNP_11257292,SNP_11257367,SNP_11257923,SNP_11257931,SNP_11257940,SNP_11258076,SNP_11258353,SNP_11260761	3.848912e-06	gibberellic acid	1
4	SORBI_3004G295050	SNP_63486858,SNP_63487120,SNP_63487252,SNP_63487562,SNP_63488356,SNP_63489632,SNP_63492178,SNP_63493459,SNP_63493585,SNP_63495198,SNP_63495235,SNP_63496087,SNP_63496213,SNP_63496268,SNP_63496435,SNP_63496579,SNP_63496818,SNP_63497030,SNP_63497144,SNP_63498538,SNP_63499024,SNP_63499180,SNP_63499245,SNP_63499831,SNP_63502378,SNP_63502478,SNP_63503127,SNP_63503333,SNP_63503763,SNP_63503996,SNP_63504150,SNP_63504536,SNP_63504674,SNP_63504785,SNP_63504858,SNP_63505612,SNP_63505625,SNP_63505787,SNP_63505900,SNP_63505907,SNP_63506134,SNP_63506293,SNP_63506371,SNP_63506456,SNP_63506844,SNP_63507420,SNP_63507477,SNP_63508924,SNP_63509206,SNP_63509207,SNP_63509252,SNP_63510386,SNP_63510407,SNP_63510443,SNP_63510798	4.381703e-06	gibberellic acid	1
4	SORBI_3004G295100	SNP_63489632,SNP_63492178,SNP_63493459,SNP_63493585,SNP_63495198,SNP_63495235,SNP_63496087,SNP_63496213,SNP_63496268,SNP_63496435,SNP_63496579,SNP_63496818,SNP_63497030,SNP_63497144,SNP_63498538,SNP_63499024,SNP_63499180,SNP_63499245,SNP_63499831,SNP_63502378,SNP_63502478,SNP_63503127,SNP_63503333,SNP_63503763,SNP_63503996,SNP_63504150,SNP_63504536,SNP_63504674,SNP_63504785,SNP_63504858,SNP_63505612,SNP_63505625,SNP_63505787,SNP_63505900,SNP_63505907,SNP_63506134,SNP_63506293,SNP_63506371,SNP_63506456,SNP_63506844,SNP_63507420,SNP_63507477,SNP_63508924,SNP_63509206,SNP_63509207,SNP_63509252,SNP_63510386,SNP_63510407,SNP_63510443,SNP_63510798,SNP_63511282,SNP_63511301,SNP_63512854,SNP_63514297	4.381703e-06	gibberellic acid	1
4	SORBI_3004G295200	SNP_63496087,SNP_63496213,SNP_63496268,SNP_63496435,SNP_63496579,SNP_63496818,SNP_63497030,SNP_63497144,SNP_63498538,SNP_63499024,SNP_63499180,SNP_63499245,SNP_63499831,SNP_63502378,SNP_63502478,SNP_63503127,SNP_63503333,SNP_63503763,SNP_63503996,SNP_63504150,SNP_63504536,SNP_63504674,SNP_63504785,SNP_63504858,SNP_63505612,SNP_63505625,SNP_63505787,SNP_63505900,SNP_63505907,SNP_63506134,SNP_63506293,SNP_63506371,SNP_63506456,SNP_63506844,SNP_63507420,SNP_63507477,SNP_63508924,SNP_63509206,SNP_63509207,SNP_63509252,SNP_63510386,SNP_63510407,SNP_63510443,SNP_63510798,SNP_63511282,SNP_63511301,SNP_63512854,SNP_63514297,SNP_63516173,SNP_63518821,SNP_63518822,SNP_63519768,SNP_63519962	4.381703e-06	gibberellic acid	1
4	SORBI_3004G295300	SNP_63502378,SNP_63502478,SNP_63503127,SNP_63503333,SNP_63503763,SNP_63503996,SNP_63504150,SNP_63504536,SNP_63504674,SNP_63504785,SNP_63504858,SNP_63505612,SNP_63505625,SNP_63505787,SNP_63505900,SNP_63505907,SNP_63506134,SNP_63506293,SNP_63506371,SNP_63506456,SNP_63506844,SNP_63507420,SNP_63507477,SNP_63508924,SNP_63509206,SNP_63509207,SNP_63509252,SNP_63510386,SNP_63510407,SNP_63510443,SNP_63510798,SNP_63511282,SNP_63511301,SNP_63512854,SNP_63514297,SNP_63516173,SNP_63518821,SNP_63518822,SNP_63519768,SNP_63519962,SNP_63522665,SNP_63522720,SNP_63523532,SNP_63524610,SNP_63525094,SNP_63525145,SNP_63525215,SNP_63526072,SNP_63527529,SNP_63527657,SNP_63528199,SNP_63528204,SNP_63528246,SNP_63528271,SNP_63528282,SNP_63528296,SNP_63528392,SNP_63528504,SNP_63528516,SNP_63528559,SNP_63528586,SNP_63528594,SNP_63528622,SNP_63529025,SNP_63529032,SNP_63529036,SNP_63529045,SNP_63529071,SNP_63529086,SNP_63529124,SNP_63529133,SNP_63529139,SNP_63529145,SNP_63529146,SNP_63529156,SNP_63529159,SNP_63529169,SNP_63529178,SNP_63529184,SNP_63529190,SNP_63529195,SNP_63529209,SNP_63529213,SNP_63529239,SNP_63529240,SNP_63529259,SNP_63529271,SNP_63529280,SNP_63529285,SNP_63529298,SNP_63529302,SNP_63529321,SNP_63529330,SNP_63529340,SNP_63529351,SNP_63529375,SNP_63529388	4.381703e-06	gibberellic acid	1
4	SORBI_3004G295400	SNP_63505612,SNP_63505625,SNP_63505787,SNP_63505900,SNP_63505907,SNP_63506134,SNP_63506293,SNP_63506371,SNP_63506456,SNP_63506844,SNP_63507420,SNP_63507477,SNP_63508924,SNP_63509206,SNP_63509207,SNP_63509252,SNP_63510386,SNP_63510407,SNP_63510443,SNP_63510798,SNP_63511282,SNP_63511301,SNP_63512854,SNP_63514297,SNP_63516173,SNP_63518821,SNP_63518822,SNP_63519768,SNP_63519962,SNP_63522665,SNP_63522720,SNP_63523532,SNP_63524610,SNP_63525094,SNP_63525145,SNP_63525215,SNP_63526072,SNP_63527529,SNP_63527657,SNP_63528199,SNP_63528204,SNP_63528246,SNP_63528271,SNP_63528282,SNP_63528296,SNP_63528392,SNP_63528504,SNP_63528516,SNP_63528559,SNP_63528586,SNP_63528594,SNP_63528622,SNP_63529025,SNP_63529032,SNP_63529036,SNP_63529045,SNP_63529071,SNP_63529086,SNP_63529124,SNP_63529133,SNP_63529139,SNP_63529145,SNP_63529146,SNP_63529156,SNP_63529159,SNP_63529169,SNP_63529178,SNP_63529184,SNP_63529190,SNP_63529195,SNP_63529209,SNP_63529213,SNP_63529239,SNP_63529240,SNP_63529259,SNP_63529271,SNP_63529280,SNP_63529285,SNP_63529298,SNP_63529302,SNP_63529321,SNP_63529330,SNP_63529340,SNP_63529351,SNP_63529375,SNP_63529388,SNP_63530963	4.381703e-06	gibberellic acid	1
4	SORBI_3004G309600	SNP_64670396,SNP_64672135,SNP_64672436,SNP_64673029,SNP_64673078,SNP_64673184,SNP_64673203,SNP_64673304,SNP_64673307,SNP_64673337,SNP_64673373,SNP_64673815,SNP_64674323,SNP_64674351,SNP_64674942,SNP_64675117,SNP_64675221,SNP_64675230,SNP_64675249,SNP_64675301,SNP_64675369,SNP_64677909,SNP_64681663,SNP_64682047	6.236992e-06	gibberellic acid	1
4	SORBI_3004G309700	SNP_64670396,SNP_64672135,SNP_64672436,SNP_64673029,SNP_64673078,SNP_64673184,SNP_64673203,SNP_64673304,SNP_64673307,SNP_64673337,SNP_64673373,SNP_64673815,SNP_64674323,SNP_64674351,SNP_64674942,SNP_64675117,SNP_64675221,SNP_64675230,SNP_64675249,SNP_64675301,SNP_64675369,SNP_64677909,SNP_64681663,SNP_64682047,SNP_64682659,SNP_64682709,SNP_64682830,SNP_64683124,SNP_64683538,SNP_64683607,SNP_64683686,SNP_64684360	6.236992e-06	gibberellic acid	1
4	SORBI_3004G309800	SNP_64670396,SNP_64672135,SNP_64672436,SNP_64673029,SNP_64673078,SNP_64673184,SNP_64673203,SNP_64673304,SNP_64673307,SNP_64673337,SNP_64673373,SNP_64673815,SNP_64674323,SNP_64674351,SNP_64674942,SNP_64675117,SNP_64675221,SNP_64675230,SNP_64675249,SNP_64675301,SNP_64675369,SNP_64677909,SNP_64681663,SNP_64682047,SNP_64682659,SNP_64682709,SNP_64682830,SNP_64683124,SNP_64683538,SNP_64683607,SNP_64683686,SNP_64684360,SNP_64685524,SNP_64686472,SNP_64687964,SNP_64689561,SNP_64692074,SNP_64692848	6.236992e-06	gibberellic acid	1
4	SORBI_3004G309900	SNP_64672135,SNP_64672436,SNP_64673029,SNP_64673078,SNP_64673184,SNP_64673203,SNP_64673304,SNP_64673307,SNP_64673337,SNP_64673373,SNP_64673815,SNP_64674323,SNP_64674351,SNP_64674942,SNP_64675117,SNP_64675221,SNP_64675230,SNP_64675249,SNP_64675301,SNP_64675369,SNP_64677909,SNP_64681663,SNP_64682047,SNP_64682659,SNP_64682709,SNP_64682830,SNP_64683124,SNP_64683538,SNP_64683607,SNP_64683686,SNP_64684360,SNP_64685524,SNP_64686472,SNP_64687964,SNP_64689561,SNP_64692074,SNP_64692848,SNP_64697316,SNP_64698520,SNP_64698528,SNP_64698530,SNP_64698556,SNP_64698568,SNP_64698629,SNP_64698635,SNP_64698642,SNP_64698677,SNP_64698867,SNP_64699250,SNP_64699288,SNP_64699361,SNP_64700259,SNP_64700927,SNP_64700947,SNP_64701568,SNP_64702187,SNP_64702188,SNP_64702215,SNP_64702224,SNP_64702553	6.236992e-06	gibberellic acid	1
4	SORBI_3004G310000	SNP_64677909,SNP_64681663,SNP_64682047,SNP_64682659,SNP_64682709,SNP_64682830,SNP_64683124,SNP_64683538,SNP_64683607,SNP_64683686,SNP_64684360,SNP_64685524,SNP_64686472,SNP_64687964,SNP_64689561,SNP_64692074,SNP_64692848,SNP_64697316,SNP_64698520,SNP_64698528,SNP_64698530,SNP_64698556,SNP_64698568,SNP_64698629,SNP_64698635,SNP_64698642,SNP_64698677,SNP_64698867,SNP_64699250,SNP_64699288,SNP_64699361,SNP_64700259,SNP_64700927,SNP_64700947,SNP_64701568,SNP_64702187,SNP_64702188,SNP_64702215,SNP_64702224,SNP_64702553,SNP_64702679	6.236992e-06	gibberellic acid	1
