,Sum_AEG_Sum_Cer,Sum_AEG_Sum_DG,Sum_AEG_Sum_DGDG,Sum_AEG_Sum_FA,Sum_AEG_Sum_GalCer,Sum_AEG_Sum_LPC,Sum_AEG_Sum_LPE,Sum_AEG_Sum_MG,Sum_AEG_Sum_MGDG,Sum_AEG_Sum_PA,Sum_AEG_Sum_PC,Sum_AEG_Sum_PE,Sum_AEG_Sum_PG,Sum_AEG_Sum_PS,Sum_AEG_Sum_SQDG,Sum_AEG_Sum_TG,Sum_Cer_Sum_DG,Sum_Cer_Sum_DGDG,Sum_Cer_Sum_FA,Sum_Cer_Sum_GalCer,Sum_Cer_Sum_LPC,Sum_Cer_Sum_LPE,Sum_Cer_Sum_MG,Sum_Cer_Sum_MGDG,Sum_Cer_Sum_PA,Sum_Cer_Sum_PC,Sum_Cer_Sum_PE,Sum_Cer_Sum_PG,Sum_Cer_Sum_PS,Sum_Cer_Sum_SQDG,Sum_Cer_Sum_TG,Sum_DG_Sum_DGDG,Sum_DG_Sum_FA,Sum_DG_Sum_GalCer,Sum_DG_Sum_LPC,Sum_DG_Sum_LPE,Sum_DG_Sum_MG,Sum_DG_Sum_MGDG,Sum_DG_Sum_PA,Sum_DG_Sum_PC,Sum_DG_Sum_PE,Sum_DG_Sum_PG,Sum_DG_Sum_PS,Sum_DG_Sum_SQDG,Sum_DG_Sum_TG,Sum_DGDG_Sum_FA,Sum_DGDG_Sum_GalCer,Sum_DGDG_Sum_LPC,Sum_DGDG_Sum_LPE,Sum_DGDG_Sum_MG,Sum_DGDG_Sum_MGDG,Sum_DGDG_Sum_PA,Sum_DGDG_Sum_PC,Sum_DGDG_Sum_PE,Sum_DGDG_Sum_PG,Sum_DGDG_Sum_PS,Sum_DGDG_Sum_SQDG,Sum_DGDG_Sum_TG,Sum_FA_Sum_GalCer,Sum_FA_Sum_LPC,Sum_FA_Sum_LPE,Sum_FA_Sum_MG,Sum_FA_Sum_MGDG,Sum_FA_Sum_PA,Sum_FA_Sum_PC,Sum_FA_Sum_PE,Sum_FA_Sum_PG,Sum_FA_Sum_PS,Sum_FA_Sum_SQDG,Sum_FA_Sum_TG,Sum_GalCer_Sum_LPC,Sum_GalCer_Sum_LPE,Sum_GalCer_Sum_MG,Sum_GalCer_Sum_MGDG,Sum_GalCer_Sum_PA,Sum_GalCer_Sum_PC,Sum_GalCer_Sum_PE,Sum_GalCer_Sum_PG,Sum_GalCer_Sum_PS,Sum_GalCer_Sum_SQDG,Sum_GalCer_Sum_TG,Sum_LPC_Sum_LPE,Sum_LPC_Sum_MG,Sum_LPC_Sum_MGDG,Sum_LPC_Sum_PA,Sum_LPC_Sum_PC,Sum_LPC_Sum_PE,Sum_LPC_Sum_PG,Sum_LPC_Sum_PS,Sum_LPC_Sum_SQDG,Sum_LPC_Sum_TG,Sum_LPE_Sum_MG,Sum_LPE_Sum_MGDG,Sum_LPE_Sum_PA,Sum_LPE_Sum_PC,Sum_LPE_Sum_PE,Sum_LPE_Sum_PG,Sum_LPE_Sum_PS,Sum_LPE_Sum_SQDG,Sum_LPE_Sum_TG,Sum_MG_Sum_MGDG,Sum_MG_Sum_PA,Sum_MG_Sum_PC,Sum_MG_Sum_PE,Sum_MG_Sum_PG,Sum_MG_Sum_PS,Sum_MG_Sum_SQDG,Sum_MG_Sum_TG,Sum_MGDG_Sum_PA,Sum_MGDG_Sum_PC,Sum_MGDG_Sum_PE,Sum_MGDG_Sum_PG,Sum_MGDG_Sum_PS,Sum_MGDG_Sum_SQDG,Sum_MGDG_Sum_TG,Sum_PA_Sum_PC,Sum_PA_Sum_PE,Sum_PA_Sum_PG,Sum_PA_Sum_PS,Sum_PA_Sum_SQDG,Sum_PA_Sum_TG,Sum_PC_Sum_PE,Sum_PC_Sum_PG,Sum_PC_Sum_PS,Sum_PC_Sum_SQDG,Sum_PC_Sum_TG,Sum_PE_Sum_PG,Sum_PE_Sum_PS,Sum_PE_Sum_SQDG,Sum_PE_Sum_TG,Sum_PG_Sum_PS,Sum_PG_Sum_SQDG,Sum_PG_Sum_TG,Sum_PS_Sum_SQDG,Sum_PS_Sum_TG,Sum_SQDG_Sum_TG,Sum_AEG,Sum_Cer,Sum_DG,Sum_DGDG,Sum_FA,Sum_GalCer,Sum_LPC,Sum_LPE,Sum_MG,Sum_MGDG,Sum_PA,Sum_PC,Sum_PE,Sum_PG,Sum_PS,Sum_SQDG,Sum_TG
PI656027,32.24627691,0.143522225,0.077459754,1.750902148,10.12091808,9.002021254,88.80016438,1.310324909,0.037360911,-534.1421361,0.293879832,0.265274065,3.976399036,-685.2798254,0.409078002,0.139324661,0.004450815,0.00240213,0.054297808,0.313863151,0.27916467,2.753811382,0.040634921,0.001158612,-16.56445914,0.009113605,0.008226502,0.123313431,-21.2514402,0.012686054,0.004320643,0.539705639,12.19951922,70.51812396,62.72214095,618.7206483,9.129770006,0.260314462,-3721.668435,2.047625943,1.848313486,27.70580671,-4774.729651,2.850276332,0.970753207,22.60402399,130.660343,116.2154634,1146.403897,16.91620272,0.482326742,-6895.737535,3.793968034,3.424669583,51.33503282,-8846.914509,5.281168334,1.798671602,5.780401891,5.141361707,50.71680591,0.748371296,0.021338092,-305.0668119,0.167844807,0.151507076,2.271057261,-391.3867068,0.233638415,0.079573071,0.889447101,8.773923831,0.129467001,0.003691455,-52.77605565,0.029036875,0.026210474,0.392889163,-67.70925519,0.040419061,0.01376601,9.864469531,0.145558966,0.00415028,-59.33580037,0.032645983,0.029468278,0.441722911,-76.12510636,0.045442906,0.015477042,0.014755884,0.00042073,-6.015103011,0.003309451,0.002987315,0.044779186,-7.717100865,0.004606726,0.001568968,0.028512708,-407.6409846,0.224280123,0.202449074,3.034666447,-522.9846587,0.312195853,0.106328331,-14296.81778,7.865970733,7.100310405,106.4320685,-18342.1605,10.94935834,3.729155874,-0.00055019,-0.000496636,-0.007444459,1.282954066,-0.00076586,-0.000260838,0.902661686,13.53069724,-2331.83686,1.39199073,0.474087179,14.98977685,-2583.289948,1.542095728,0.52521026,-172.3367849,0.102876497,0.035037897,-0.00059695,-0.000203311,0.340582138,-811296.7165,-25159.39185,-5652760.148,-10473783.74,-463359.256,-80160.38759,-90123.83925,-9136.207372,-619156.9059,-21715121.38,1518.877957,-2760641.008,-3058334.092,-204027.9934,1183.891144,-1983232.322,-5823066.16
PI656028,-81.40260993,0.147605928,0.090091159,1.222166925,7.286491137,14.99370399,202.6509637,1.128817341,0.050747824,24.30531662,0.103411129,0.188273682,2.751633252,95.61248963,0.451874797,0.183335927,-0.001813282,-0.001106736,-0.015013854,-0.089511763,-0.184191932,-2.489489758,-0.01386709,-0.000623418,-0.29858154,-0.001270366,-0.00231287,-0.033802764,-1.17456295,-0.005551109,-0.002252212,0.610349196,8.279931196,49.36448865,101.579281,1372.918872,7.647506839,0.343806137,164.6635539,0.70058927,1.275515724,18.64175306,647.7550813,3.061359419,1.242063448,13.56589187,80.87909177,166.4281392,2249.399002,12.52972378,0.563294159,269.7858127,1.14784991,2.089813065,30.54276663,1061.28604,5.015750718,2.035004643,5.961944306,12.26813104,165.8128359,0.923619612,0.041522825,19.88706791,0.084612934,0.154049073,2.25143816,78.23194009,0.369732471,0.150008909,2.057739961,27.81187267,0.154919195,0.006964645,3.335668179,0.014192171,0.025838731,0.377634886,13.12188375,0.062015418,0.025161072,13.51573726,0.07528609,0.003384609,1.621034845,0.00689697,0.012556849,0.183519246,6.376842553,0.030137636,0.012227527,0.005570254,0.00025042,0.119936842,0.000510292,0.000929054,0.01357819,0.471808709,0.002229818,0.000904688,0.04495663,21.53166482,0.091610153,0.166788439,2.437624896,84.70147134,0.400308164,0.162414166,478.9430323,2.037745095,3.709985325,54.22169949,1884.070733,8.904318704,3.612685502,0.004254671,0.007746193,0.113211167,3.933809673,0.018591603,0.007543038,1.820632686,26.60867624,924.5860721,4.36969213,1.772883915,14.61507115,507.8377859,2.400095398,0.973773529,34.74754114,0.164220576,0.066628039,0.004726106,0.001917489,0.405722843,-946788.4479,11630.93479,-6414298.283,-10509227.05,-774680.1429,-129937.5008,-63145.73427,-4672.015522,-838743.7132,-18656730.02,-38953.96479,-9155575.967,-5028788.09,-344082.3544,-9902.351163,-2095245.087,-5164227.555
PI656029,62.63760566,0.214036536,0.120433368,1.229993816,6.490102689,15.45527603,22782.13657,1.800290682,0.088964362,-10.14625772,0.022235947,0.105908438,2.780726234,54.00172571,1.213985042,0.131446829,0.003417061,0.001922701,0.019636667,0.103613518,0.246741169,363.7134007,0.028741371,0.001420303,-0.161983486,0.000354994,0.001690812,0.044393878,0.862129469,0.01938109,0.002098529,0.562676683,5.746653542,30.3224058,72.20858808,106440.4098,8.41113727,0.415650353,-47.40432605,0.103888558,0.494814766,12.99182976,252.3014379,5.67185896,0.614132669,10.21306501,53.88957231,128.3305142,189167.977,14.94843757,0.738701932,-84.2478949,0.184632776,0.879394474,23.08933381,448.3950474,10.08013862,1.091448584,5.276532781,12.56532825,18522.15538,1.46365832,0.072329113,-8.249031493,0.018078097,0.086104854,2.260764402,43.90406279,0.986984672,0.106867878,2.381360785,3510.289075,0.277390169,0.013707697,-1.563343172,0.003426132,0.016318453,0.428456431,8.320627316,0.187051746,0.020253428,1474.068565,0.116483891,0.005756245,-0.656491524,0.001438729,0.006852575,0.179920839,3.494064137,0.07854826,0.008504981,7.90E-05,3.91E-06,-0.00044536,9.76E-07,4.65E-06,0.000122057,0.002370354,5.33E-05,5.77E-06,0.049416665,-5.635899704,0.012351309,0.058828521,1.54459847,29.99611466,0.674327238,0.073014225,-114.0485644,0.249942186,1.19045915,31.25663114,607.0040269,13.64574557,1.477522308,-0.002191542,-0.010438177,-0.274064222,-5.322329394,-0.119648552,-0.012955203,4.762938053,125.0554443,2428.577729,54.5956078,5.911456288,26.255946,509.8906814,11.46259036,1.241136505,19.420008,0.436571219,0.047270683,0.022480486,0.002434123,0.10827714,-906821.01,-14477.26171,-4236758.025,-7529649.181,-737256.5606,-139723.6767,-58673.87991,-39.80403714,-503708.1062,-10193081.75,89374.92373,-40781758,-8562311.233,-326109.4167,-16792.44502,-746978.7339,-6898766.735
PI656030,0.180187138,-0.020755059,-0.001198099,0.004957788,-0.074111579,0.04684043,1.026190078,-0.049769206,-0.000868759,0.037086066,-0.000219607,-0.000630563,0.040214559,0.605083289,-0.023685051,0.002288317,-0.115186129,-0.006649194,0.027514663,-0.411303379,0.259954349,5.695135008,-0.276208424,-0.004821426,0.205819721,-0.00121877,-0.003499487,0.223182183,3.358082575,-0.131446958,0.012699666,0.057725645,-0.238871323,3.570771791,-2.256819912,-49.44288928,2.397931309,0.0418577,-1.786844677,0.010580876,0.030381151,-1.937578646,-29.15353274,1.141170027,-0.110253434,-4.138045081,61.85763317,-39.09562033,-856.5151419,41.54013865,0.72511446,-30.95408752,0.183295934,0.52630249,-33.56530076,-505.0360648,19.76885699,-1.909955859,-14.94851602,9.447847853,206.9854545,-10.03859016,-0.175231165,7.480364982,-0.044295297,-0.127186263,8.111390791,122.0470186,-4.777342103,0.461559945,-0.632025804,-13.84655536,0.671544263,0.011722312,-0.500408534,0.00296319,0.008508287,-0.542621808,-8.164490605,0.319586379,-0.03087664,21.90821209,-1.062526654,-0.018547204,0.791753328,-0.004688401,-0.01346193,0.858543757,12.91797036,-0.505654005,0.048853448,-0.048499013,-0.000846587,0.036139568,-0.000214002,-0.00061447,0.039188216,0.589640556,-0.023080569,0.002229915,0.017455754,-0.74516091,0.004412502,0.012669734,-0.808020913,-12.15778477,0.475897713,-0.045978562,-42.68855364,0.25278207,0.72581988,-46.28965856,-696.4915097,27.26308478,-2.634006029,-0.005921542,-0.017002681,1.084357623,16.31565022,-0.638650937,0.061702864,2.871326592,-183.1208143,-2755.304238,107.8521303,-10.42006668,-63.77568293,-959.5927702,37.5617774,-3.62900783,15.04637389,-0.588967074,0.056902689,-0.039143456,0.003781821,-0.09661438,-2461.15641,-13658.89062,118581.0373,2054217.612,-496422.241,33208.79748,-52543.42034,-2398.343604,49451.39037,2832956.349,-66363.3716,11207109.53,3903112.088,-61200.63178,-4067.467168,103911.805,-1075531.46
PI656031,-195.1499203,1.377474526,0.116540991,-0.934214931,17.61127692,-4.931273178,-38.15329373,1.866088618,0.134657747,21.47927887,-0.033936355,-0.234313611,-7.440551806,-620.7229827,0.500715071,0.170097639,-0.007058545,-0.000597187,0.004787165,-0.090244858,0.025269153,0.195507606,-0.009562333,-0.000690022,-0.110065527,0.000173899,0.001200685,0.038127363,3.180749353,-0.002565797,-0.000871625,0.084604825,-0.678208499,12.78519246,-3.57993784,-27.69800313,1.354717334,0.097756978,15.59323129,-0.024636648,-0.170103771,-5.401589407,-450.6239289,0.363502237,0.123485143,-8.016191774,151.1165884,-42.31363701,-327.380894,16.0122941,1.155453938,184.3066439,-0.291196725,-2.01056821,-63.84493353,-5326.220233,4.296471724,1.459552021,-18.85141881,5.278521049,40.83995284,-1.997493891,-0.144140007,-22.99179574,0.036326068,0.250813387,7.964496775,664.4327361,-0.535974169,-0.182075487,-0.280006566,-2.166412685,0.10595987,0.007646109,1.219632112,-0.001926967,-0.013304749,-0.422487923,-35.24576812,0.028431503,0.00965845,7.737006722,-0.378419234,-0.027306893,-4.355726827,0.006881865,0.047515845,1.508850055,125.8747914,-0.101538701,-0.034493656,-0.048910289,-0.003529387,-0.562973122,0.000889474,0.006141373,0.195017286,16.2691847,-0.013123771,-0.004458269,0.072160424,11.51032093,-0.018185822,-0.125564032,-3.987244623,-332.6331755,0.268323308,0.091151962,159.5101612,-0.252019328,-1.740067816,-55.2552823,-4609.634411,3.718427523,1.263184947,-0.001579958,-0.010908821,-0.346406034,-28.89868819,0.02331154,0.00791915,6.904501438,219.2501768,18290.79714,-14.7545331,-5.012254238,31.75467175,2649.111931,-2.136944026,-0.725940067,83.42432106,-0.067295422,-0.02286089,-0.000806664,-0.000274031,0.339709444,388970.3828,-1993.187505,282379.3657,3337627.22,-416360.7001,22086.43839,-78878.28736,-10194.93587,208441.5387,2888585.265,18109.09878,-11461760.82,-1660041.775,-52277.08817,-626.6408585,776829.7882,2286747.694
PI656032,-31.6584587,0.119382338,0.056852353,-0.618811461,4.397107506,-18.55832121,94.63610912,1.060419633,0.035149921,-49.15081364,0.027515492,0.081599543,3.837931752,-42.86488304,-1.282318809,-0.185037089,-0.003770946,-0.001795803,0.019546481,-0.138892027,0.586204192,-2.989283528,-0.033495618,-0.001110285,1.552533372,-0.000869136,-0.002577496,-0.121229267,1.353978835,0.040504777,0.005844791,0.476220804,-5.183442305,36.83214438,-155.4528211,792.7144901,8.882550401,0.294431505,-411.709257,0.230482104,0.683514365,32.14823749,-359.0554833,-10.74127741,-1.549953636,-10.88453562,77.34257734,-326.4301343,1664.594413,18.65216791,0.618266784,-864.5343785,0.483981593,1.435288754,67.5069993,-753.9684956,-22.55524604,-3.254695348,-7.105730558,29.99026745,-152.9320562,-1.713639292,-0.056802312,79.4277688,-0.044465066,-0.131864951,-6.202101924,69.26969805,2.072228603,0.299020138,-4.220574818,21.52235509,0.241162999,0.007993874,-11.1779877,0.006257635,0.01855755,0.872831002,-9.748427341,-0.291627805,-0.042081548,-5.099389543,-0.057139847,-0.001894025,2.648451499,-0.00148265,-0.004396925,-0.206803822,2.309739256,0.069096703,0.009970573,0.011205233,0.000371422,-0.519366382,0.00029075,0.000862245,0.040554623,-0.452944267,-0.013549995,-0.001955248,0.033147181,-46.35034291,0.025947739,0.076950238,3.619257538,-40.42256639,-1.209256005,-0.174494212,-1398.319304,0.782803809,2.321471559,109.1874917,-1219.487308,-36.48141327,-5.264224821,-0.000559818,-0.001660187,-0.078084806,0.872109328,0.026089473,0.00376468,2.965585413,139.4825758,-1557.845393,-46.60352036,-6.724832912,47.03374086,-525.3078823,-15.71477933,-2.267624086,-11.16874551,-0.334117148,-0.04821271,0.029915369,0.004316752,0.144298818,433457.6191,-13691.68421,3630835.404,7624268.769,-700467.9884,98577.89888,-23356.51022,4580.256132,408760.4618,12331681.03,-8818.930696,15753220.52,5312010.388,112940.4187,-10112.18481,-338026.4066,-2342544.525
PI656033,-197.8593865,0.239460442,0.163863025,1.442449384,24.82003816,30.22138272,88.13457526,2.171962487,0.062657266,66.23979168,0.055867583,0.19093708,4.730007465,816.6895643,1.893836455,-0.463625672,-0.001210256,-0.000828179,-0.007290275,-0.125442814,-0.152741718,-0.445440456,-0.010977303,-0.000316676,-0.334782154,-0.00028236,-0.000965014,-0.023905904,-4.127626082,-0.009571628,0.002343208,0.684301021,6.023748099,103.6498468,126.2061593,368.0548421,9.07023501,0.261660194,276.6210195,0.233306105,0.797363767,19.75277177,3410.540616,7.908765379,-1.936126351,8.80277526,151.4682042,184.4307627,537.85517,13.25474423,0.382375864,404.238794,0.340940753,1.165223699,28.86561785,4983.977096,11.55743618,-2.829348914,17.20686939,20.95143376,61.10063635,1.505746067,0.043438104,45.92174423,0.038731053,0.132370038,3.2791497,566.1824764,1.312930961,-0.321415557,1.217620316,3.55094439,0.087508427,0.002524463,2.668802975,0.002250906,0.00769286,0.190572127,32.90444435,0.076302721,-0.018679491,2.916298572,0.071868402,0.002073276,2.191818697,0.001848611,0.006317947,0.156511947,27.02356712,0.062665447,-0.015340981,0.024643705,0.000710927,0.751575548,0.00063389,0.002166427,0.053668012,9.266392468,0.021488008,-0.005260429,0.028848226,30.49766839,0.025722168,0.087909935,2.17775744,376.0145809,0.871947129,-0.213459337,1057.176544,0.891637745,3.047325446,75.49016714,13034.23561,30.22532874,-7.399392021,0.000843414,0.002882513,0.071407342,12.32928944,0.028590616,-0.006999202,3.417672101,84.66461583,14618.30848,33.89866446,-8.298652745,24.77259764,4277.270622,9.918641535,-2.428159431,172.661369,0.400387625,-0.098017958,0.002318918,-0.000567689,-0.244807661,1491310.664,-7537.224744,6227795.496,9100958.94,1033873.826,60084.94646,49346.20887,16920.83566,686618.9784,23801081.1,22513.81875,26693667.06,7810482.184,315287.1692,1826.043492,787454.8299,-3216626.587
PI656034,3.532517426,0.060725318,0.085084033,-0.451274649,2.561472327,1.501859579,11.61314154,5.288541891,-0.021524479,-25.16769482,0.013530034,0.046058217,1.261122187,5.477384863,2.706343483,0.005765783,0.01719038,0.024085949,-0.12774874,0.725112439,0.425152773,3.28749731,1.497102846,-0.006093241,-7.124577684,0.003830139,0.013038355,0.357003812,1.550561314,0.76612318,0.001632202,1.401129475,-7.43140855,42.18129111,24.73201659,191.2405215,87.08957057,-0.354456419,-414.4514271,0.222807138,0.758468103,20.76765051,90.19936031,44.56697074,0.094948579,-5.303869972,30.10520573,17.65148549,136.4902565,62.15669009,-0.252979061,-295.7980932,0.159019664,0.541326206,14.8220781,64.37617787,31.80788894,0.067765742,-5.676082915,-3.328038881,-25.73408799,-11.71912027,0.047697071,55.77023848,-0.029981818,-0.102062496,-2.794577955,-12.13758599,-5.99710949,-0.01277666,0.586326685,4.533775911,2.064649239,-0.008403167,-9.825479881,0.005282132,0.01798115,0.492342694,2.138373624,1.056557767,0.002250964,7.732508216,3.521329134,-0.014331885,-16.75768838,0.009008854,0.030667459,0.839707123,3.647068567,1.80199502,0.003839096,0.455392873,-0.001853459,-2.167173692,0.001165062,0.003966043,0.108594404,0.471654018,0.233041462,0.000496488,-0.004070021,-4.758909987,0.002558368,0.008709058,0.238463118,1.035707947,0.511737174,0.001090241,1169.259196,-0.628588244,-2.139806373,-58.59013808,-254.4723571,-125.7332874,-0.267870954,-0.000537595,-0.001830053,-0.050108768,-0.21763554,-0.107532434,-0.000229095,3.404146342,93.20908974,404.831556,200.0248787,0.426146936,27.38104663,118.9230765,58.75918913,0.12518467,4.343262627,2.14598039,0.004571946,0.494094089,0.001052652,0.00213047,182337.7233,51616.93527,3002663.938,2143031.027,-404050.4459,71184.73284,121407.9704,15700.98175,34477.88201,-8471179.476,-7244.911567,13476515.91,3958853.279,144583.709,33289.19327,67374.19861,31624106.07
PI656035,119.4861887,0.123890905,0.08672272,1.957402564,7.67205657,8.577572778,90.0506836,1.014900207,0.035676123,27.50680919,0.057760634,0.203099183,2.660579514,138.7629843,0.676974204,0.289867246,0.001036864,0.000725797,0.016381831,0.064208731,0.071787149,0.753649309,0.00849387,0.000298579,0.23020911,0.000483408,0.001699771,0.022266837,1.161330743,0.005665711,0.002425948,0.699992626,15.79940479,61.92590607,69.23488654,726.8546736,8.191886269,0.287964018,222.0244424,0.466221745,1.639338919,21.47518016,1120.041732,5.464276828,2.339697533,22.57081603,88.46651202,98.90802269,1038.374758,11.70281795,0.411381502,317.1811161,0.666038081,2.341937412,30.67915198,1600.076473,7.806191987,3.342460257,3.919508798,4.382119926,46.00519344,0.518493347,0.018226257,14.05270929,0.029508817,0.103759537,1.359239823,70.89138783,0.345853334,0.148087701,1.118027833,11.73748952,0.132285287,0.004650138,3.585324083,0.007528703,0.026472587,0.346788308,18.08680411,0.088238948,0.037782209,10.49838759,0.118320209,0.004159233,3.206829006,0.006733914,0.023677932,0.3101786,16.17741847,0.078923749,0.033793621,0.011270322,0.000396178,0.305459194,0.000641424,0.002255387,0.029545356,1.540943153,0.007517702,0.003218934,0.035152346,27.10296934,0.056912624,0.200117392,2.621518348,136.7257425,0.667035241,0.285611574,771.0145307,1.61902778,5.692860271,74.57591505,3889.519736,18.97555417,8.124964872,0.002099867,0.007383597,0.096724396,5.044677605,0.02461115,0.010538018,3.516221488,46.06215901,2402.379863,11.72033884,5.018422149,13.0999026,683.2276837,3.33321973,1.427220147,52.1551728,0.254446146,0.108948913,0.004878637,0.002088938,0.428180637,-1153453.337,-9653.444878,-9310234.137,-13300474.59,-589277.5242,-150344.7382,-134473.1623,-12808.93482,-1136518.969,-32331241.22,-41933.37471,-19969540.74,-5679261.335,-433534.6231,-8312.399323,-1703836.469,-3979246.893
PI656038,-43.69860664,0.096013309,0.099662542,-1.368106707,6.515730516,-5.806498252,-805.2379813,0.776181423,0.021113735,10.62381992,-0.057992824,0.413199725,-7.820091951,-94.86710069,0.402772981,-0.138558716,-0.002197171,-0.00228068,0.031307788,-0.149106139,0.13287605,18.42708597,-0.017762155,-0.000483167,-0.243115759,0.001327109,-0.009455673,0.178955178,2.170941089,-0.009217067,0.003170781,1.038007582,-14.24913614,67.86278487,-60.47597284,-8386.732962,8.084102432,0.219904255,110.6494511,-0.604008183,4.303567183,-81.44799979,-988.0619877,4.194970329,-1.44311989,-13.72739119,65.37792791,-58.26159065,-8079.645185,7.788095744,0.211852263,106.5979219,-0.581891879,4.145988196,-78.46570796,-951.8832086,4.041367714,-1.390278756,-4.76258941,4.244185209,588.5783447,-0.567339827,-0.015432813,-7.765344514,0.042389109,-0.302023024,5.715995622,69.34188698,-0.29440173,0.101277711,-0.891150768,-123.583684,0.119124236,0.003240425,1.630487923,-0.008900433,0.063415717,-1.200186523,-14.55970293,0.061815476,-0.021265262,138.6787607,-0.133674616,-0.003636225,-1.829643178,0.009987573,-0.071161603,1.346782796,16.33809166,-0.069365901,0.023862698,-0.000963916,-2.62E-05,-0.013193391,7.20E-05,-0.00051314,0.009711529,0.117812501,-0.000500191,0.000172072,0.027202062,13.6872896,-0.074715553,0.532349413,-10.0750826,-122.2228437,0.518916029,-0.178513311,503.1710322,-2.746687107,19.57018602,-370.3793711,-4493.146284,19.07634904,-6.562491878,-0.005458754,0.038893706,-0.736090409,-8.929660089,0.037912256,-0.013042269,-7.125014702,134.8458549,1635.842056,-6.945221023,2.389238972,-18.92569497,-229.5913938,0.974765852,-0.335331094,12.13120016,-0.051504891,0.017718297,-0.004245655,0.001460556,-0.344011942,481001.7781,-11007.25664,5009740.674,4826304.509,-351582.0626,73821.61937,-82838.52973,-597.3411454,619702.7705,22781463.08,45275.78422,-8294160.272,1164090.268,-61508.45554,-5070.269615,1194225.532,-3471465.337
PI656040,49.10429263,0.146528464,0.089488043,-0.939771672,11.37893498,6.562017254,1380.011222,1.108678789,0.039437221,-47.89700151,0.022090558,0.158582372,4.950526466,68.36307719,0.475457737,0.148306027,0.002984026,0.001822408,-0.019138279,0.231729944,0.133634289,28.10367787,0.022578042,0.000803132,-0.975413736,0.00044987,0.003229501,0.100816572,1.392201649,0.00968261,0.003020225,0.610721224,-6.41357758,77.65682292,44.78322555,9418.041957,7.566303221,0.269143753,-326.8784794,0.1507595,1.082263249,33.78542524,466.5515172,3.244814854,1.012131177,-10.50164515,127.1559263,73.32842516,15421.18006,12.38912768,0.440698215,-535.2335348,0.246854857,1.772106826,55.32053565,763.935326,5.31308677,1.657271989,-12.10819109,-6.982565502,-1468.453736,-1.17973208,-0.041964683,50.96663685,-0.023506303,-0.168745639,-5.267797078,-72.74434765,-0.505928994,-0.157810702,0.576681145,121.277714,0.097432562,0.003465809,-4.209269284,0.001941355,0.013936486,0.435060616,6.007862537,0.041784028,0.013033384,210.3028945,0.168953958,0.006009923,-7.299127639,0.003366428,0.024166711,0.754421434,10.41799717,0.072456033,0.022600676,0.000803384,2.86E-05,-0.03470769,1.60E-05,0.000114914,0.003587309,0.049538059,0.000344532,0.000107467,0.035571368,-43.20187413,0.01992512,0.143037256,4.465248649,61.66175258,0.428850756,0.133768255,-1214.512601,0.560144898,4.02113457,125.5292938,1733.465897,12.05606602,3.760559799,-0.00046121,-0.003310904,-0.103357753,-1.427293464,-0.00992667,-0.003096353,7.178739967,224.1014676,3094.674078,21.52312027,6.713548242,31.21738196,431.0887554,2.998175219,0.935198694,13.80925396,0.096041853,0.029957627,0.006954891,0.002169388,0.311922628,-921307.6542,-18762.26303,-6287567.815,-10295315.72,980352.656,-80966.0707,-140400.0658,-667.6088133,-830996.0136,-23361373.79,19235.18436,-41705947.6,-5809647.347,-186102.9651,-13476.68496,-1937727.759,-6212206.437
PI656041,29.04795836,0.184467419,0.128315287,1.00972174,7.977987428,-116.2129483,166.0672654,1.252919018,0.050291114,-31.9318603,0.045036166,0.202936415,2.662391254,54.28759997,0.440897097,0.120768008,0.006350444,0.00441736,0.034760506,0.274648818,-4.000726896,5.71700301,0.043132774,0.001731313,-1.099280711,0.001550407,0.006986254,0.091655022,1.868895545,0.015178247,0.004157539,0.695598646,5.473713178,43.24876171,-629.9917307,900.2525577,6.792088422,0.272628707,-173.1029824,0.244141574,1.100120642,14.43285364,294.2937045,2.390108238,0.654684764,7.869068186,62.17487905,-905.6828013,1294.212636,9.764378435,0.391933924,-248.8546855,0.350980519,1.581545116,20.74882364,423.0797544,3.436044982,0.941181769,7.901174267,-115.094034,164.4683469,1.240855741,0.049806904,-31.62441596,0.044602551,0.200982515,2.636757384,53.76491148,0.436652079,0.119605237,-14.56669985,20.81568401,0.157047003,0.006303734,-4.002495691,0.005645054,0.025437044,0.333717153,6.804673541,0.0552642,0.015137653,-1.428991071,-0.010781234,-0.00043275,0.274770245,-0.000387531,-0.001746246,-0.022909592,-0.467138996,-0.003793872,-0.001039196,0.007544648,0.000302836,-0.192282689,0.000271192,0.001222013,0.016032005,0.32690127,0.002654931,0.000727223,0.040139158,-25.48597304,0.035944993,0.161970895,2.124950788,43.32889771,0.351895925,0.096389317,-634.9404073,0.895509414,4.03523405,52.93959609,1079.467043,8.766898625,2.401378678,-0.001410383,-0.006355296,-0.083377267,-1.70010765,-0.013807435,-0.003782054,4.506076636,59.11673874,1205.422328,9.789845293,2.681578372,13.11933718,267.5103922,2.172587393,0.5951027,20.39054173,0.165601918,0.045360729,0.008121507,0.002224597,0.273914275,-617105.8525,-21244.37955,-3345337.932,-4809293.332,-611164.2724,-77351.06856,5310.12991,-3715.999364,-492534.5084,-12270673.79,19325.70939,-13702450.91,-3040882.794,-231786.313,-11367.34453,-1399659.596,-5109845.4
