,Sum_AEG_Sum_Cer,Sum_AEG_Sum_DG,Sum_AEG_Sum_DGDG,Sum_AEG_Sum_FA,Sum_AEG_Sum_GalCer,Sum_AEG_Sum_LPC,Sum_AEG_Sum_LPE,Sum_AEG_Sum_MG,Sum_AEG_Sum_MGDG,Sum_AEG_Sum_PA,Sum_AEG_Sum_PC,Sum_AEG_Sum_PE,Sum_AEG_Sum_PG,Sum_AEG_Sum_PS,Sum_AEG_Sum_SQDG,Sum_AEG_Sum_TG,Sum_Cer_Sum_DG,Sum_Cer_Sum_DGDG,Sum_Cer_Sum_FA,Sum_Cer_Sum_GalCer,Sum_Cer_Sum_LPC,Sum_Cer_Sum_LPE,Sum_Cer_Sum_MG,Sum_Cer_Sum_MGDG,Sum_Cer_Sum_PA,Sum_Cer_Sum_PC,Sum_Cer_Sum_PE,Sum_Cer_Sum_PG,Sum_Cer_Sum_PS,Sum_Cer_Sum_SQDG,Sum_Cer_Sum_TG,Sum_DG_Sum_DGDG,Sum_DG_Sum_FA,Sum_DG_Sum_GalCer,Sum_DG_Sum_LPC,Sum_DG_Sum_LPE,Sum_DG_Sum_MG,Sum_DG_Sum_MGDG,Sum_DG_Sum_PA,Sum_DG_Sum_PC,Sum_DG_Sum_PE,Sum_DG_Sum_PG,Sum_DG_Sum_PS,Sum_DG_Sum_SQDG,Sum_DG_Sum_TG,Sum_DGDG_Sum_FA,Sum_DGDG_Sum_GalCer,Sum_DGDG_Sum_LPC,Sum_DGDG_Sum_LPE,Sum_DGDG_Sum_MG,Sum_DGDG_Sum_MGDG,Sum_DGDG_Sum_PA,Sum_DGDG_Sum_PC,Sum_DGDG_Sum_PE,Sum_DGDG_Sum_PG,Sum_DGDG_Sum_PS,Sum_DGDG_Sum_SQDG,Sum_DGDG_Sum_TG,Sum_FA_Sum_GalCer,Sum_FA_Sum_LPC,Sum_FA_Sum_LPE,Sum_FA_Sum_MG,Sum_FA_Sum_MGDG,Sum_FA_Sum_PA,Sum_FA_Sum_PC,Sum_FA_Sum_PE,Sum_FA_Sum_PG,Sum_FA_Sum_PS,Sum_FA_Sum_SQDG,Sum_FA_Sum_TG,Sum_GalCer_Sum_LPC,Sum_GalCer_Sum_LPE,Sum_GalCer_Sum_MG,Sum_GalCer_Sum_MGDG,Sum_GalCer_Sum_PA,Sum_GalCer_Sum_PC,Sum_GalCer_Sum_PE,Sum_GalCer_Sum_PG,Sum_GalCer_Sum_PS,Sum_GalCer_Sum_SQDG,Sum_GalCer_Sum_TG,Sum_LPC_Sum_LPE,Sum_LPC_Sum_MG,Sum_LPC_Sum_MGDG,Sum_LPC_Sum_PA,Sum_LPC_Sum_PC,Sum_LPC_Sum_PE,Sum_LPC_Sum_PG,Sum_LPC_Sum_PS,Sum_LPC_Sum_SQDG,Sum_LPC_Sum_TG,Sum_LPE_Sum_MG,Sum_LPE_Sum_MGDG,Sum_LPE_Sum_PA,Sum_LPE_Sum_PC,Sum_LPE_Sum_PE,Sum_LPE_Sum_PG,Sum_LPE_Sum_PS,Sum_LPE_Sum_SQDG,Sum_LPE_Sum_TG,Sum_MG_Sum_MGDG,Sum_MG_Sum_PA,Sum_MG_Sum_PC,Sum_MG_Sum_PE,Sum_MG_Sum_PG,Sum_MG_Sum_PS,Sum_MG_Sum_SQDG,Sum_MG_Sum_TG,Sum_MGDG_Sum_PA,Sum_MGDG_Sum_PC,Sum_MGDG_Sum_PE,Sum_MGDG_Sum_PG,Sum_MGDG_Sum_PS,Sum_MGDG_Sum_SQDG,Sum_MGDG_Sum_TG,Sum_PA_Sum_PC,Sum_PA_Sum_PE,Sum_PA_Sum_PG,Sum_PA_Sum_PS,Sum_PA_Sum_SQDG,Sum_PA_Sum_TG,Sum_PC_Sum_PE,Sum_PC_Sum_PG,Sum_PC_Sum_PS,Sum_PC_Sum_SQDG,Sum_PC_Sum_TG,Sum_PE_Sum_PG,Sum_PE_Sum_PS,Sum_PE_Sum_SQDG,Sum_PE_Sum_TG,Sum_PG_Sum_PS,Sum_PG_Sum_SQDG,Sum_PG_Sum_TG,Sum_PS_Sum_SQDG,Sum_PS_Sum_TG,Sum_SQDG_Sum_TG,Sum_AEG,Sum_Cer,Sum_DG,Sum_DGDG,Sum_FA,Sum_GalCer,Sum_LPC,Sum_LPE,Sum_MG,Sum_MGDG,Sum_PA,Sum_PC,Sum_PE,Sum_PG,Sum_PS,Sum_SQDG,Sum_TG
PIPI656011,-127.061045,0.563937917,0.154364896,5.027277679,10.91854718,-21.26720463,-227.9389657,5.467856331,-0.062009207,10.01561257,0.044871657,0.13793829,1.350187912,64.170757,0.546025459,1.971301863,-0.004438323,-0.001214888,-0.039565846,-0.085931508,0.167377851,1.793932717,-0.043033302,0.000488027,-0.078825202,-0.00035315,-0.001085606,-0.010626293,-0.505038794,-0.004297347,-0.015514605,0.273726755,8.914594185,19.3612574,-37.71196079,-404.1915939,9.695848005,-0.109957506,17.76013328,0.079568435,0.244598361,2.394213743,113.7904635,0.968236826,3.495600849,32.56749298,70.73206041,-137.7722858,-1476.624356,35.42163056,-0.401705364,64.88270848,0.290685631,0.89358587,8.746728974,415.7082244,3.537238529,12.77040253,2.171860771,-4.230362034,-45.34043675,1.08763762,-0.01233455,1.992253703,0.008925637,0.027437969,0.268572376,12.76451414,0.108612552,0.392121142,-1.947805352,-20.87630909,0.50078607,-0.005679254,0.917302679,0.004109673,0.012633392,0.123660034,5.877224868,0.050008985,0.180546169,10.71786206,-0.257102728,0.00291572,-0.470941656,-0.002109899,-0.006485962,-0.063486854,-3.017357388,-0.025674529,-0.0926921,-0.023988248,0.000272043,-0.043939888,-0.000196858,-0.000605154,-0.005923462,-0.281526052,-0.00239549,-0.008648376,-0.01134068,1.831725628,0.008206444,0.025227124,0.246931856,11.7359991,0.099860974,0.360525541,-161.518153,-0.72362895,-2.224480802,-21.77399097,-1034.858534,-8.805554629,-31.79047049,0.004480171,0.013772327,0.134808321,6.407072611,0.05451743,0.196822895,3.074062753,30.0899943,1430.095541,12.16860469,43.93200481,9.788347447,465.2135158,3.958476343,14.29118672,47.52727856,0.404407012,1.460020376,0.008508945,0.030719629,3.610274632,1413753.537,-11126.56941,2506931.159,9158517.057,281216.5205,129481.8361,-66475.75745,-6202.333737,258557.1842,-22799090.76,141154.9744,31506604,10249173.98,1047079.095,22031.11827,2589171.463,717167.4532
PIPI656012,-13.56198065,-0.189514611,-0.072872142,0.103208444,4.889974377,-1.145815963,-12.07294204,-0.395367091,0.0795356,5.352857958,0.004049642,0.032580321,0.490010378,42.05209526,-0.108334723,-0.371419408,0.013973963,0.005373267,-0.007610131,-0.360564913,0.084487362,0.890204931,0.029152607,-0.005864601,-0.394695885,-0.000298603,-0.002402328,-0.036131181,-3.100734057,0.00798812,0.027386812,0.384519916,-0.5445936,-25.80262467,6.046056067,63.70454488,2.08620902,-0.419680572,-28.24509377,-0.021368497,-0.171914558,-2.585607389,-221.8936843,0.571643117,1.959845764,-1.41629491,-67.10348047,15.72364867,165.6729398,5.425490158,-1.091440402,-73.45547681,-0.055571886,-0.447088826,-6.724248293,-577.0668179,1.486641117,5.096864122,47.37959588,-11.10195946,-116.9763011,-3.830763015,0.770630745,51.86453492,0.03923751,0.315674951,4.747774102,407.4482044,-1.04966918,-3.598730806,-0.234319421,-2.46891724,-0.080852589,0.016265034,1.094659715,0.000828152,0.006662677,0.100207146,8.599655545,-0.022154456,-0.075955287,10.53654551,0.345052874,-0.06941394,-4.671655945,-0.003534287,-0.028434165,-0.427651904,-36.70056676,0.094548101,0.32415276,0.032748198,-0.006587922,-0.443376431,-0.000335431,-0.002698623,-0.040587487,-3.483168819,0.008973349,0.030764614,-0.201168995,-13.53895679,-0.01024274,-0.082405241,-1.239380793,-106.3621537,0.274010472,0.939429245,67.30140893,0.050916098,0.409631919,6.160893697,528.720411,-1.362090971,-4.669851064,0.000756538,0.006086528,0.091541823,7.85600806,-0.020238669,-0.069387122,8.045233954,121.0009007,10384.15027,-26.75167638,-91.71659387,15.04007235,1290.720734,-3.32515829,-11.4001152,85.8187849,-0.221086589,-0.757982736,-0.002576203,-0.008832364,3.42844286,122804.1732,-9055.032326,-647993.168,-1685200.535,1189865.559,25113.45943,-107176.1758,-10171.85146,-310607.9793,1544015.167,22941.7956,30324695.6,3769274.551,250615.4534,2920.286668,-1133562.442,-330634.7775
PIPI656013,113.3171124,-1.566104807,0.071562079,1.047606248,-368.1247054,44.79505349,146.9647492,-8.186594472,-0.079139209,8.936273506,-0.169104477,0.797165986,4.742147531,-229.4733742,0.639511197,0.231342512,-0.01382055,0.00063152,0.009244908,-3.248624129,0.395307051,1.296933412,-0.072244997,-0.000698387,0.078860759,-0.001492312,0.007034824,0.041848468,-2.025054905,0.005643554,0.00204155,-0.04569431,-0.668924738,235.0575158,-28.60284528,-93.84094126,5.227360542,0.050532512,-5.706050749,0.107977752,-0.509011902,-3.027988619,146.5249153,-0.408345083,-0.14771841,14.63912544,-5144.130967,625.9607639,2053.667972,-114.3985001,-1.105881921,124.8744259,-2.363045903,11.13950293,66.26620708,-3206.633711,8.936453605,3.232752814,-351.3960577,42.75943713,140.2862473,-7.814572021,-0.075542895,8.530183478,-0.161419882,0.760940466,4.526650677,-219.0454426,0.610449965,0.220829641,-0.121684453,-0.399225445,0.022238645,0.000214979,-0.024275126,0.000459367,-0.002165478,-0.012881905,0.623357712,-0.001737213,-0.000628435,3.280825398,-0.182756662,-0.001766695,0.199492417,-0.00377507,0.017795849,0.105863196,-5.122739149,0.01427638,0.005164466,-0.055704477,-0.000538491,0.060805557,-0.001150647,0.005424199,0.032267245,-1.561417792,0.00435146,0.001574136,0.009666927,-1.091573979,0.020656266,-0.097374554,-0.579257657,28.03038247,-0.078116877,-0.028258699,-112.918408,2.136797661,-10.07295871,-59.92159361,2899.616721,-8.08083886,-2.923235068,-0.018923378,0.089205639,0.530662756,-25.67886648,0.071563521,0.025888029,-4.714044239,-28.04270835,1356.991714,-3.781752014,-1.368044865,5.948757993,-287.8614721,0.802230913,0.2902062,-48.39018034,0.134856875,0.048784335,-0.002786864,-0.001008145,0.361748962,-672556.0933,-5935.167949,429445.137,-9398219.069,-641993.2057,1826.978965,-15014.07055,-4576.308925,82153.34173,8498392.9,-75261.35955,3977163.142,-843683.8816,-141825.215,2930.867669,-1051672.116,-2907187.654
PIPI656014,63.0400036,0.165213162,0.191350598,0.745207995,5.190808107,13.56363699,51.23022587,0.868004777,0.269495285,6.866676889,0.095204187,0.237187827,3.939233219,-44.88527133,1.095241752,0.388716141,0.002620767,0.003035384,0.011821192,0.082341494,0.215159204,0.812662166,0.013769111,0.004274988,0.108925706,0.001510219,0.003762497,0.062487833,-0.712012512,0.017373758,0.006166182,1.15820432,4.510584903,31.41885333,82.0977991,310.0856205,5.253847615,1.631197425,41.5625293,0.576250617,1.435647281,23.84333772,-271.6809652,6.629264513,2.352815815,3.894463892,27.12721132,70.88369271,267.7296356,4.536201018,1.408384857,35.88531712,0.497537962,1.239545784,20.58646934,-234.5708443,5.723743557,2.031434156,6.965582958,18.20114262,68.74621078,1.164781891,0.361637672,9.214443403,0.127755187,0.318284061,5.28608556,-60.23187038,1.469712832,0.521621002,2.613010673,9.869412394,0.167219585,0.05191779,1.322853156,0.018340918,0.045693815,0.758886312,-8.647068125,0.210996386,0.074885477,3.777027203,0.063994987,0.019868954,0.506256316,0.007019075,0.017487037,0.290426028,-3.30923567,0.080748383,0.028658695,0.016943216,0.005260474,0.134035655,0.00185836,0.004629842,0.076892755,-0.876148222,0.02137882,0.007587633,0.31047673,7.910874534,0.109681639,0.273256361,4.538262141,-51.71085747,1.261792309,0.44782719,25.47976638,0.353268469,0.880118654,14.61707661,-166.5530861,4.064047927,1.442385685,0.013864667,0.034541865,0.573673887,-6.536680268,0.159500989,0.056609062,2.491359209,41.37668059,-471.4632091,11.50413434,4.082973181,16.608075,-189.2393548,4.617613671,1.638853669,-11.39441836,0.27803425,0.098678123,-0.024400916,-0.008660216,0.354913552,-424481.5009,-6733.525962,-2569295.906,-2218344.261,-569614.7975,-81775.61029,-31295.55158,-8285.762822,-489031.2956,-1575098.064,-61817.60227,-4458643.218,-1789642.859,-107757.3927,9457.033194,-387568.7719,-1092008.941
PIPI656015,-13.4873468,1.610911282,0.169119119,1.179555578,17.35798775,-5.82577331,-79.59455183,-3.401234731,0.102253793,35.07926863,0.020107224,0.119627572,6.965419829,29.93473087,0.759985413,0.422645964,-0.119438708,-0.012539095,-0.087456458,-1.286983126,0.431943613,5.901423979,0.252179675,-0.007581461,-2.600902101,-0.001490821,-0.008869615,-0.516441071,-2.219467721,-0.056348029,-0.031336479,0.104983509,0.732228765,10.77525991,-3.616445782,-49.4096433,-2.11137309,0.063475744,21.77604007,0.012481894,0.074260807,4.323900334,18.5824826,0.471773599,0.262364519,6.974702728,102.6376432,-34.44775113,-470.6419502,-20.11147384,0.604625861,207.4234357,0.118893857,0.707356878,41.18647191,177.0038249,4.493787686,2.499102217,14.71570147,-4.938956178,-67.47842433,-2.883488319,0.086688406,29.73939446,0.017046441,0.101417495,5.905122199,25.37797407,0.644298096,0.358309496,-0.335624923,-4.585471136,-0.195946372,0.005890878,2.020929449,0.001158385,0.006891788,0.401280375,1.724550754,0.043783037,0.024348788,13.66248695,0.583825451,-0.017551969,-6.021392657,-0.003451426,-0.020534196,-1.195621501,-5.138327442,-0.13045228,-0.072547616,0.042732004,-0.001284683,-0.440724495,-0.000252621,-0.001502962,-0.087511264,-0.376090199,-0.009548209,-0.005309986,-0.030063727,-10.31368647,-0.005911743,-0.035171807,-2.04790918,-8.801136422,-0.223443976,-0.12426251,343.0608067,0.196640377,1.169908407,68.11893858,292.7493451,7.432344486,4.133303547,0.000573194,0.003410207,0.198562288,0.853345353,0.021664802,0.012048312,5.949482129,346.4137922,1488.755006,37.79663471,21.01960756,58.22587323,250.2327049,6.352928523,3.533014656,4.297620474,0.109108343,0.060677744,0.025388082,0.014118916,0.556123785,-606808.4869,44990.94565,-376686.4717,-3588053.744,-514438.2326,-34958.45806,104159.3029,7623.744,178408.2943,-5934337.206,-17298.20805,-30178630.18,-5072480.181,-87117.28823,-20271.05203,-798447.5447,-1435737.09
PIPI656016,-124.8193793,1.422373926,0.115117853,0.424532926,17.73370583,23.34721413,53.04964609,1989.025862,0.186648149,10.0768815,-1.229399334,4.226625174,17.20234403,-58.90027027,0.223357108,-0.299497186,-0.011395457,-0.000922275,-0.003401178,-0.14207494,-0.187047991,-0.425011295,-15.93523276,-0.001495346,-0.080731707,0.009849427,-0.033861931,-0.137817894,0.471884018,-0.001789443,0.002399445,0.080933608,0.298467877,12.46768203,16.41425908,37.29655411,1398.384649,0.131222983,7.084551618,-0.864329212,2.971528863,12.09410811,-41.40983549,0.157031217,-0.210561499,3.687811352,154.0482674,202.8114101,460.8290079,17278.17021,1.621365789,87.53534936,-10.67948455,36.71563582,149.4324604,-511.651917,1.940247337,-2.601657153,41.7722743,54.99506095,124.9600275,4685.209889,0.439655295,23.73639566,-2.89588689,9.955941971,40.52063571,-138.7413477,0.526124346,-0.705474577,1.316544571,2.991458559,112.1607566,0.01052505,0.568233261,-0.069325574,0.238338518,0.970036619,-3.321374046,0.012595061,-0.016888584,2.272204546,85.19328478,0.007994451,0.431609589,-0.052657218,0.181033384,0.736804997,-2.522796507,0.009566756,-0.012827962,37.49366883,0.003518367,0.189951908,-0.023174506,0.079673014,0.32426878,-1.110285829,0.004210341,-0.005645602,9.38E-05,0.00506624,-0.000618091,0.002124972,0.008648628,-0.029612622,0.000112295,-0.000150575,53.98864953,-6.58672128,22.64488129,92.16455741,-315.5684673,1.196674649,-1.604608393,-0.122001964,0.419437817,1.707109887,-5.845089107,0.022165301,-0.029721217,-3.437959543,-13.99247873,47.90979515,-0.181679867,0.243612615,4.069995168,-13.93553198,0.05284526,-0.070859651,-3.423967696,0.012984109,-0.017410254,-0.003792124,0.005084819,-1.340889434,558243.8707,-4472.413449,392473.3579,4849324.889,1314960.129,31479.25629,23910.51316,10523.04609,280.6619468,2990888.868,55398.4753,-454078.553,132077.9222,32451.61646,-9477.781141,2499333.356,-1863936.946
PIPI656017,-18.8179102,-0.19082618,-0.173623187,-0.215394059,-2.695611306,-22.87790567,-16.23731995,-0.37886518,0.041239002,-4.526826448,-0.067691866,-0.326536385,-1.718851386,-14.6636628,-41.54635136,-0.147952248,0.010140668,0.009226486,0.011446226,0.143247113,1.215751666,0.862865205,0.020133223,-0.002191476,0.240559467,0.003597204,0.017352426,0.091341247,0.779239706,2.207808992,0.00786231,0.909849932,1.128744807,14.12600363,119.8887161,85.08958246,1.985394144,-0.216107675,23.72225057,0.354730499,1.711171842,9.007419159,76.84303501,217.7182996,0.775324689,1.240583493,15.52564124,131.7675716,93.5204581,2.182111658,-0.237520131,26.07270686,0.389878029,1.880718767,9.899895401,84.45682337,239.29034,0.85214568,12.51478948,106.2141906,75.38425158,1.758939782,-0.1914584,21.01648701,0.314269883,1.515995318,7.980031542,68.0783066,192.8853168,0.686891036,8.487093676,6.023613238,0.140548891,-0.015298571,1.679332046,0.025111879,0.121136302,0.637648085,5.43982835,15.41258981,0.054886344,0.709738041,0.016560309,-0.001802569,0.197868918,0.002958831,0.014273002,0.075131501,0.640953023,1.816003263,0.006467036,0.023332987,-0.002539767,0.278791479,0.004168906,0.020110239,0.105858072,0.903083936,2.558695123,0.009111864,-0.108848752,11.94838347,0.178670064,0.86188017,4.536841807,38.70417127,109.6599888,0.390514242,-109.770514,-1.64145257,-7.918144702,-41.68023721,-355.5775379,-1007.45288,-3.587677711,0.014953493,0.072133621,0.379703398,3.239280978,9.177809627,0.032683437,4.823864453,25.3922885,216.6237054,613.756924,2.185672482,5.263889305,44.90667338,127.2334515,0.45309575,8.531082395,24.1709968,0.086076231,2.833286056,0.01008972,0.003561137,189472.7256,-10068.74427,-992907.3985,-1091286.995,-879656.2277,-70289.3348,-8281.908682,-11668.96546,-500105.9368,4594503.172,-41855.53119,-2799047.171,-580249.9632,-110232.1743,-12921.24131,-4560.514206,-1280634.31
PIPI656018,100.2548739,0.54771643,0.188298767,0.846682211,13.57567111,9134.556428,-87.10802977,4.121421941,0.271592705,34.07524025,0.035929334,0.198650838,2.984896729,27.07623861,1.240403127,0.481485182,0.00546324,0.001878201,0.008445297,0.135411582,91.11334019,-0.868865786,0.041109442,0.002709022,0.339886122,0.00035838,0.001981458,0.029773083,0.270074038,0.012372497,0.004802611,0.343788786,1.545840448,24.78594831,16677.52861,-159.0385555,7.52473674,0.495863718,62.21328849,0.065598423,0.362689207,5.449711871,49.43477527,2.264681247,0.879077486,4.49648304,72.09644201,48510.97322,-462.6054185,21.88767358,1.442349888,180.9636932,0.190810246,1.054976839,15.85191863,143.7940306,6.587420347,2.557027804,16.03396285,10788.6481,-102.8816109,4.867731823,0.320772896,40.24560787,0.042435442,0.234622666,3.525403853,31.97922227,1.465016167,0.568672845,672.8622366,-6.416480559,0.303588818,0.02000584,2.510022522,0.002646597,0.014632856,0.219871025,1.994467779,0.091369562,0.035466768,-0.009536098,0.00045119,2.97E-05,0.003730366,3.93E-06,2.17E-05,0.00032677,0.002964155,0.000135792,5.27E-05,-0.047313915,-0.003117884,-0.391183687,-0.000412469,-0.002280511,-0.034266608,-0.310835163,-0.014239825,-0.005527449,0.065897816,8.267835891,0.008717703,0.048199588,0.724239539,6.569635189,0.300964848,0.116825015,125.4644901,0.132291234,0.73142921,10.99034206,99.69427789,4.567144492,1.772820746,0.001054412,0.005829771,0.087597232,0.794601547,0.036401889,0.01413006,5.528931813,83.07687332,753.5970085,34.52340996,13.4008936,15.02584516,136.3006515,6.244137408,2.423776247,9.071080535,0.415559813,0.161307149,0.045811501,0.017782573,0.388168307,-940632.9741,-9382.416414,-1717372.208,-4995428.226,-1110963.431,-69288.13804,-102.9752218,10798.46458,-228230.2049,-3463395.579,-27604.58818,-26180083.78,-4735107.009,-315130.8268,-34740.16415,-758328.4447,-1953607.316
PIPI656019,-36.61537977,0.058851764,0.040465922,1.306540656,-2.024343331,3.012147013,15.1973556,0.266912417,0.012816818,1.586622694,-0.003054598,-0.021866719,-2.792479933,-5.388012282,0.036647527,-0.029555308,-0.001607296,-0.001105162,-0.035682838,0.055286695,-0.08226453,-0.415053884,-0.007289626,-0.000350039,-0.043332138,8.34E-05,0.0005972,0.076265218,0.147151615,-0.001000878,0.000807183,0.687590642,22.20053522,-34.39732642,51.18193265,258.2310981,4.535334193,0.217781371,26.95964557,-0.051903245,-0.371555876,-47.44938387,-91.55226507,0.622709074,-0.502199193,32.28743073,-50.02587924,74.43663355,375.5593551,6.595980102,0.316731144,39.20886051,-0.075485677,-0.540373666,-69.00818738,-133.1493762,0.905639252,-0.730375258,-1.549391764,2.305436879,11.63175101,0.204289408,0.009809735,1.214369172,-0.002337928,-0.016736348,-2.137308105,-4.12387648,0.028049282,-0.02262104,-1.487962524,-7.507301436,-0.131851358,-0.006331346,-0.783771542,0.001508933,0.010801882,1.379449765,2.661609915,-0.018103415,0.014599948,5.04535653,0.088612015,0.004255044,0.526741453,-0.001014093,-0.007259512,-0.927072922,-1.788761392,0.01216658,-0.00981204,0.017563083,0.000843358,0.104401235,-0.000200995,-0.00143885,-0.183747752,-0.354536172,0.002411441,-0.001944767,0.048018814,5.944357003,-0.011444194,-0.081924696,-10.46215821,-20.18644298,0.137301696,-0.110730361,123.7922486,-0.238327296,-1.706095774,-217.8762295,-420.3861187,2.859331232,-2.305978659,-0.00192522,-0.013781927,-1.760015121,-3.395900173,0.023097821,-0.018627811,7.158625157,914.1891574,1763.902526,-11.99749792,9.675680049,127.7045714,246.4024149,-1.675950012,1.351611495,1.929472158,-0.013123649,0.010583893,-0.006801679,0.005485383,-0.806474826,96228.36871,-2628.086048,1635097.446,2378010.033,73651.26241,-47535.59696,31946.7703,6331.915318,360524.1369,7507976.654,60649.81238,-31502798.02,-4400677.131,-34459.8246,-17859.71592,2625780.662,-3255874.301
PIPI656020,-201.8777039,0.672269752,0.196325194,-0.647149614,-81.74268993,2.536732301,44.59968375,2.08381216,0.069860336,208.765105,0.065861012,0.731765861,2.112691695,26.12709966,-1.078169025,-0.239688775,-0.003330084,-0.000972496,0.003205652,0.404911926,-0.012565688,-0.220924267,-0.010322151,-0.000346053,-1.0341167,-0.000326242,-0.003624798,-0.010465206,-0.129420432,0.005340704,0.001187297,0.292033359,-0.962633841,-121.5920985,3.773384556,66.34194622,3.099666693,0.103917119,310.5377035,0.097968132,1.088500351,3.142624947,38.86401192,-1.60377441,-0.356536605,-3.29631466,-416.3637302,12.92107372,227.1724934,10.61408432,0.355839892,1063.363806,0.335468977,3.727315113,10.76118483,133.0807279,-5.491750729,-1.220876295,126.3118886,-3.919854461,-68.91711406,-3.219985171,-0.107950826,-322.5917169,-0.10177092,-1.130752218,-3.264610918,-40.37258017,1.666027457,0.370376138,-0.03103314,-0.545610669,-0.025492337,-0.000854637,-2.553929962,-0.000805711,-0.008952065,-0.025845635,-0.31962613,0.013189791,0.002932235,17.5815492,0.821455287,0.027539499,82.29686079,0.025962933,0.288467909,0.832839829,10.29950999,-0.425022784,-0.094487217,0.046722577,0.001566386,4.680865142,0.001476715,0.016407423,0.047370105,0.585813563,-0.024174365,-0.005374226,0.033525256,100.1842244,0.031606021,0.351166902,1.013858992,12.53812612,-0.517402214,-0.115024175,2988.320956,0.942752582,10.47469719,30.24164822,373.9904686,-15.43320706,-3.430970848,0.000315479,0.003505212,0.010119947,0.125150703,-0.005164508,-0.001148127,11.11075948,32.07803277,396.7005508,-16.37036838,-3.639312066,2.887114317,35.7041795,-1.473379782,-0.327548452,12.36673563,-0.510329561,-0.113451847,-0.041266311,-0.009173953,0.222310945,612224.6924,-3032.651356,910683.0857,3118421.437,-946032.6938,-7489.656787,241343.8313,13727.10838,293800.3263,8763552.119,2932.600697,9295707.363,836640.1397,289784.2094,23432.55471,-567837.3967,-2554248.494
PIPI656021,29.41599253,-0.602510499,0.123730119,0.186259663,4.95820265,5.801888424,63.51519595,1.844291575,-0.280634201,11.14210109,0.020228974,0.121590782,-3.522171172,20.84337434,0.16939784,0.065741775,-0.020482413,0.004206219,0.006331918,0.168554661,0.197235855,2.159206285,0.062696901,-0.009540191,0.378776989,0.000687686,0.004133492,-0.119736608,0.708572873,0.005758699,0.002234899,-0.205357615,-0.309139281,-8.229238591,-9.629522528,-105.4175754,-3.061011514,0.465774789,-18.49279159,-0.033574476,-0.201806909,5.845825388,-34.59420935,-0.281153342,-0.109113078,1.505370428,40.0727218,46.89148007,513.3365773,14.9057609,-2.268115495,90.05164748,0.163492722,0.982709645,-28.46656248,168.458371,1.369091383,0.531332026,26.61984124,31.14946275,341.0034951,9.901722941,-1.506682643,59.82025807,0.108606307,0.652802544,-18.91000511,111.9049291,0.909471422,0.352957661,1.170159599,12.81012505,0.371967768,-0.056599986,2.247205666,0.004079901,0.024523157,-0.710372573,4.203816546,0.034165171,0.013259195,10.94733151,0.317877808,-0.048369458,1.920426639,0.003486619,0.020957104,-0.607073235,3.592515542,0.029197018,0.011331099,0.029037013,-0.004418379,0.175424179,0.00031849,0.001914357,-0.055453992,0.328163584,0.002667044,0.001035056,-0.152163684,6.041398898,0.010968425,0.065928177,-1.90976916,11.30156133,0.091849815,0.035646085,-39.7032901,-0.072083068,-0.43327143,12.55075526,-74.27239545,-0.603625074,-0.234261451,0.001815544,0.010912734,-0.316113733,1.870686164,0.015203402,0.005900303,6.010724086,-174.1151658,1030.372291,8.374020339,3.249881816,-28.96741944,171.4223238,1.393179959,0.540680585,-5.917763028,-0.048094721,-0.018665128,0.008127179,0.003154085,0.388090987,-221505.8968,-7530.118066,367638.2356,-1790234.246,-1189231.708,-44674.63564,-38178.24139,-3487.447271,-120103.5128,789304.7111,-19880.08321,-10949932.32,-1821732.65,62889.021,-10627.16109,-1307607.562,-3369332.467
PIPI656022,-661.1923251,2.00426412,0.089997773,9.633040587,9.869256536,5.504030544,57.27900684,1.135090683,0.046598439,75.18543468,0.103919135,0.200594809,2.477697413,17.0213648,0.236934744,-1.937574441,-0.003031288,-0.000136114,-0.014569196,-0.014926454,-0.008324402,-0.086629873,-0.001716733,-7.05E-05,-0.113711899,-0.000157169,-0.000303383,-0.003747317,-0.02574344,-0.000358345,0.002930425,0.044903151,4.806273031,4.924129728,2.746160294,28.57857219,0.566337875,0.02324965,37.51273793,0.051849022,0.100084019,1.236213026,8.49257572,0.11821533,-0.966726103,107.0364323,109.6611189,61.15740792,636.4491546,12.61243073,0.517773245,835.4143862,1.154685621,2.228886348,27.53065234,189.1309545,2.632673398,-21.52913752,1.024521432,0.571370015,5.946098361,0.117833064,0.004837355,7.804953587,0.010787781,0.020823623,0.25720824,1.766977378,0.02459605,-0.201138407,0.557694546,5.803781331,0.115012785,0.004721575,7.618145744,0.010529581,0.02032522,0.251052083,1.724685617,0.024007355,-0.196324255,10.40673855,0.206228994,0.008466239,13.66006858,0.018880552,0.036445075,0.450160549,3.092527315,0.043047498,-0.352028287,0.019816871,0.000813534,1.312617638,0.001814262,0.003502065,0.043256641,0.297165851,0.004136502,-0.033826956,0.041052614,66.23738154,0.091551394,0.176721395,2.182818914,14.99559908,0.208736401,-1.706977663,1613.475385,2.230099046,4.304753805,53.17125322,365.2775732,5.084606866,-41.58024331,0.001382171,0.002668001,0.032954487,0.226391786,0.003151338,-0.025770609,1.930297137,23.84255234,163.7943274,2.279991498,-18.64502089,12.35175242,84.85446317,1.181160897,-9.659145492,6.869831932,0.095626989,-0.78200608,0.013919844,-0.113831909,-8.177671235,1097923.571,-1660.520743,547793.856,12199452.59,113974.7685,111246.8368,199476.286,19167.99245,967256.2614,23561380.78,14602.87588,10565172.35,5473339.905,443122.54,64502.67552,4633864.801,-566648.4586
